gene_id	WT1_FB	WT2_FB	WT3_FB	D1_FB	D2_FB	D3_FB
DDB_G0269072	22.906581364722	18.6092494747637	15.4674280782221	28.0625768340879	17.8104063592489	33.3007865394716
DDB_G0269074	1.5271054243148	1.74461713825909	0	0	3.09746197552156	3.17150347994968
DDB_G0269078	354.288458441033	330.895717223141	444.430766780915	165.824317655974	1194.07159156356	39.643793499371
DDB_G0269080	125.222644793813	134.917058692036	150.549633294695	28.0625768340879	96.0213212411682	12.6860139197987
DDB_G0269082	62.6113223969067	76.1816150373137	56.7139029534811	29.7633390664569	58.0774120410292	4.75725521992452
DDB_G0269084	30.5421084862959	31.4031084886637	25.7790467970368	73.1327759918655	36.3951782123783	33.3007865394716
DDB_G0269086	3016.03321302172	2473.86710205139	3053.27030264104	3321.58863981659	2076.8482545872	2300.92577470349
DDB_G0269088	12.2168433945184	8.72308569129546	8.24929497505179	5.95266781329138	10.0667514204451	7.9287586998742
DDB_G0269090	32.0692139106107	11.6307809217273	43.3087986190219	66.3297270623896	23.2309648164117	79.287586998742
DDB_G0269092	807.838769462528	862.422405346078	739.343062139017	581.660683470186	1540.21296732809	293.364071895345
DDB_G0269094	0	76.1816150373137	139.206852703999	137.761740821886	0	1728.46939657258
DDB_G0269096	19.8523705160924	20.9354056591091	20.6232374376295	9.35419227802931	17.0360408653686	689.802006889055
DDB_G0269098	203.105021433868	117.470887309446	219.637478710754	264.468527133374	118.477920563699	396.43793499371
DDB_G0269100	98108.8879851041	90379.3093084662	97059.1423527156	58782.5946562523	76764.4001393507	16531.4618892377
DDB_G0269102	1229.31986657341	1519.56152742367	1560.14791215667	1196.48623047157	1448.83783905021	1094.16870058264
DDB_G0269104	491.727946629365	833.926992087846	610.447828153832	1296.83120218134	914.525648272739	1752.2556726722
DDB_G0269106	1493.50910497987	3175.20319163155	2904.78299309011	3746.77919790883	3694.49777130334	1718.95488613273
DDB_G0269108	6372.61093566565	4775.01710741514	5477.53186343439	398.828743490522	2913.16298797802	45.9868004592704
DDB_G0269110	4532.44889936632	5410.63928478753	5043.41271537229	5100.58593487453	5888.27521546648	2524.51677003995
DDB_G0269112	1951.64073227431	1793.46641813035	2344.86209665847	490.669904038446	3074.23101070514	275.920802755622
DDB_G0269114	1475.18383988809	1354.40443833514	1401.34898388692	1193.93508712301	1605.25966881405	1655.52481653373
DDB_G0269116	9936.87499601639	11123.0973344939	10569.4091867851	2797.75387224695	10310.6765510174	130.031642677937
DDB_G0269118	743.700341641306	942.674793705996	932.170332180852	812.964347072365	759.652549496661	719.931289948577
DDB_G0269120	1424.78936088571	2032.47896607184	1838.56161756467	2370.01217080615	1892.54926704367	2116.97857286641
DDB_G0269122	14890.8049924936	12592.6465039541	12683.2910241421	9096.52679982541	9896.39101179137	8165.03570913045
DDB_G0269124	32421.9752636275	23506.971320903	32793.0098495746	5696.70309731985	27512.4316320763	1940.9601297292
DDB_G0269126	566.55611242079	577.46827276376	468.147489834189	686.257560760877	584.645947879694	125.274387458012
DDB_G0269128	409.264253716366	383.815770417	369.155950133568	97.7938283612155	446.808889968984	60.2585661190439
DDB_G0269130	1310.2564540621	1139.81653032927	1348.75972842097	1052.77182183639	1197.94341903296	1833.12901141091
DDB_G0269132	26863.3115191216	20430.0482280601	23171.2384230486	2016.25362647341	7509.79655965201	1114.78347320231
DDB_G0269134	331574.292359775	290670.661405347	300361.985850995	439615.572966079	224804.497797428	331439.556923881
DDB_G0269136	53248.6390404327	52611.8374994334	57209.891813856	68749.0613379345	51621.5269185484	51605.1188740012
DDB_G0269138	18137.4311245868	19646.1335939356	19349.7525258559	18449.0183156223	22753.1813066875	18408.9919493679
DDB_G0269140	6154.23485998863	5311.19610790676	5922.99379208719	5080.1767880861	5329.95769437872	5231.394990177
DDB_G0269142	4172.05201922803	4287.10584774868	4132.89678250095	4428.78485308878	5085.25819831251	7173.94087164617
DDB_G0269144	55678.2637705175	48911.5045491858	52806.8306209222	37514.5629404784	43877.8719797445	29748.702641928
DDB_G0269146	16346.1364618656	15048.4858955768	15976.8220429316	27056.5759736417	15289.8466766683	27179.7848231688
DDB_G0269148	5916.00641379552	5697.33803450811	5540.43273761916	5955.21895663993	4779.38382822976	4089.65373739511
DDB_G0269150	7444.63894353464	4619.16464306399	6871.66271421814	5220.48967225654	4187.76859090514	12871.5468733758
DDB_G0269152	368.032407259866	319.264936301414	348.532712695938	345.2547331709	439.06523503018	428.152969793207
DDB_G0269154	9327.55993171478	8233.42981449074	8454.4961875562	8138.1472818855	6630.89172409777	5567.57435905166
DDB_G0269156	19356.0612531901	20560.3129743834	19305.412565365	45135.6785037238	22194.8637855997	41629.1546778195
