gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
DDB_G0286351	49.66786	-0.1636723	0.36610047	0.3444246	0.5527056
DDB_G0286353	1860.341	-0.7212266	0.22276359	8.086156e-05	0.000985009
DDB_G0286355	76982.29	-0.7136397	0.18755459	1.121031e-05	0.0001829989
DDB_G0286357	7602.324	0.11295	0.13686338	0.3155112	0.5210785
DDB_G0286359	5563.143	-0.5777903	0.16214866	3.712931e-05	0.0005095118
DDB_G0286361	391.075	0.8599684	0.24035275	1.554545e-05	0.0002412003
DDB_G0286363	3246.807	0.2436736	0.13972421	0.03355362	0.1099288
DDB_G0286365	93.45049	0.08220621	0.1731825	0.5283228	0.7190253
DDB_G0286367	11.36653	-0.22941	0.36969697	0.2092869	0.3997217
DDB_G0286369	21.31701	-0.9391785	0.52475152	0.001739777	0.011626
DDB_G0286371	1163.076	0.2588692	0.13081029	0.01799455	0.07016197
DDB_G0286373	6.148804	-0.1563828	0.41790292	0.3571544	0.5663473
DDB_G0286375	346.4018	0.3609951	0.16132714	0.005330496	0.02795351
DDB_G0286377	299.5219	-0.397457	0.18837804	0.006372488	0.03184832
DDB_G0286379	317.4319	0.3209476	0.24420556	0.05344837	0.1543517
DDB_G0286381	332.3346	-0.9505038	0.87889017	0.006143645	0.03099299
DDB_G0286383	293.1861	0.283133	0.18240785	0.04051341	0.126171
DDB_G0286385	16.38848	-0.2864844	0.36640843	0.1325176	0.2946578
DDB_G0286387	181.4615	-0.5119743	0.32177016	0.01301078	0.05443679
DDB_G0286389	21269.74	0.147811	0.12228196	0.1549682	0.327731
DDB_G0286391	16.34801	-0.1084473	0.29087156	0.5079459	0.7034536
DDB_G0286393	6759.167	0.72537	0.13049042	2.95948e-09	1.408563e-07
DDB_G0286395	1554.161	0.4621927	0.19731541	0.002647963	0.01617164
DDB_G0286397	69.49828	0.1231688	0.19611351	0.3800566	0.5888559
DDB_G0286399	718.8692	0.4512638	0.2157994	0.005391723	0.02815678
DDB_G0286401	55.04067	0.313777	0.2442846	0.05840438	0.1645358
DDB_G0286403	1471.364	0.2825175	0.22918938	0.07465756	0.1958004
DDB_G0286405	1.651976	0.1212125	0.49118691	0.431126	NA
DDB_G0286409	265.7039	0.04944797	0.22769306	0.7405198	0.8631873
DDB_G0286411	1507.391	-0.5736709	0.22963918	0.001182114	0.008630578
DDB_G0286413	28.9259	-0.5983443	0.51502983	0.01763859	0.06918055
DDB_G0286415	539.481	0.2459208	0.173162	0.06386877	0.1755457
DDB_G0286417	34.90104	-0.5080511	0.40305199	0.02327509	0.08466398
DDB_G0286419	2159.52	0.04899042	0.21961845	0.7389295	0.8626707
DDB_G0286421	365.7905	-0.1654367	0.12839393	0.1243027	0.2811578
DDB_G0286423	160.185	0.09416136	0.15177518	0.4341855	0.6400435
DDB_G0286425	590.9991	0.1256053	0.13328213	0.2556968	0.4573835
DDB_G0286427	8143.715	-0.2594938	0.11491255	0.008919899	0.04128702
DDB_G0286429	1536.242	0.02397771	0.08706815	0.7642755	0.877163
DDB_G0286431	68.29415	0.2030452	0.32603139	0.2490756	0.4496036
DDB_G0286433	2.165597	0.01931865	0.50741813	0.883927	NA
DDB_G0286435	0.1885415	-0.02188736	0.6084247	0.8092776	NA
DDB_G0286437	280.9496	0.01109468	0.1375774	0.9217186	0.9595742
DDB_G0286439	13.55129	0.1566834	0.34979396	0.3625254	0.5721683
DDB_G0286441	539.3515	0.1902003	0.19938252	0.1840855	0.3673024
DDB_G0286443	86.455	-0.1787202	0.20194474	0.2142648	0.4059299
DDB_G0286445	117.4776	0.2438445	0.19835089	0.09117778	0.2237689
DDB_G0286447	2722.657	0.2012151	0.14527089	0.08674603	0.216817
DDB_G0286449	220.6807	-0.04833075	0.18697998	0.7218882	0.852481
DDB_G0286455	564.3163	0.242934	0.19585313	0.0898736	0.2219192
DDB_G0286457	638.8631	0.298992	0.1477449	0.01279242	0.05364263
DDB_G0286459	517.382	-0.6119535	0.18202239	7.162206e-05	0.0008921015
DDB_G0286461	0.8278166	-0.007980933	0.53159715	0.9488835	NA
DDB_G0286463	715.769	-0.1201962	0.12357438	0.2512914	0.4520199
DDB_G0286465	244.151	0.6189352	0.30218744	0.003140657	0.01849953
DDB_G0286467	372.4374	-1.179621	0.62859656	0.0008083054	0.006371548
DDB_G0286469	5.858727	-0.1208414	0.37954605	0.4681343	0.6715271
DDB_G0286471	249.2891	0.496147	0.21471414	0.002563489	0.01576672
DDB_G0286473	291.6571	0.2704984	0.14776373	0.02374005	0.08566467
DDB_G0286475	2.206558	0.2489512	0.69472201	0.1242385	NA
DDB_G0286479	1155.295	0.2028993	0.14999985	0.09108642	0.2237002
DDB_G0286481	445.312	-0.5672619	0.1411928	6.310978e-06	0.0001144499
DDB_G0286485	94.89246	-2.189748	0.6313353	4.462002e-06	8.530743e-05
DDB_G0286487	768.5872	-0.01245629	0.13080157	0.9091239	0.9530279
DDB_G0286489	87.75357	-0.2558437	0.20986704	0.08734015	0.217675
DDB_G0286491	1285.581	0.1791601	0.13219265	0.1030842	0.2446949
DDB_G0286495	324.4729	0.1888879	0.15885351	0.1295471	0.2897662
DDB_G0286497	6.732555	0.1046454	0.42296925	0.5133997	0.7067548
DDB_G0286499	32.20986	-2.057088	0.60852247	5.928225e-06	0.0001089094
DDB_G0286501	101828.9	0.08378976	0.1478023	0.4789696	0.6812227
DDB_G0286503	52.80635	0.5684572	0.31019716	0.006227723	0.03131778
DDB_G0286505	412.4739	0.3633624	0.30295375	0.05269053	0.1527105
DDB_G0286507	396.5979	0.1641244	0.13242274	0.1357793	0.2994898
DDB_G0286509	14488.58	-0.03084843	0.11137961	0.7510529	0.8690888
DDB_G0286511	134.9084	0.2099749	0.17558764	0.1148186	0.2648035
DDB_G0286513	46.20894	0.01727818	0.23270662	0.9084554	0.9530279
DDB_G0286515	454.5146	-0.08036749	0.17170857	0.5355252	0.7236134
DDB_G0286517	395.8891	0.316944	0.16923551	0.01675759	0.06641801
DDB_G0286519	821.8695	0.04223796	0.10409363	0.6473367	0.8025012
DDB_G0286521	58.26617	0.1072204	0.2065393	0.4560274	0.660502
DDB_G0286523	1861.315	0.1075465	0.09441133	0.2073086	0.3973562
DDB_G0286525	2542.409	0.07943329	0.14595898	0.4986286	0.6960191
DDB_G0286527	266.8186	0.03112844	0.16273328	0.8040569	0.8984955
DDB_G0286529	0.9235481	0.08167778	0.57796068	0.5021985	NA
DDB_G0286531	19.76471	19.90568	3.81737598	NA	NA
DDB_G0286533	779.0764	-0.754114	0.10843895	4.145954e-13	4.370688e-11
DDB_G0286535	2301.93	0.2011433	0.18996259	0.1493538	0.3191676
DDB_G0286537	369.7838	1.541076	0.36637493	2.389543e-07	6.911294e-06
DDB_G0286539	632.6524	0.5572653	0.29913929	0.006108084	0.03086881
DDB_G0286541	348.2319	0.1997299	0.19808619	0.1622735	0.3374092
DDB_G0286543	2925.01	0.1354539	0.16426362	0.2852554	0.4896046
DDB_G0286545	1969.351	-0.4558829	0.15093871	0.0003350609	0.00315483
DDB_G0286547	56.75501	0.1277351	0.30595184	0.443827	0.6489136
DDB_G0286549	375.9628	-0.2718483	0.17315583	0.04142588	0.1283595
DDB_G0286551	70.60826	1.737441	0.37335329	3.544551e-08	1.35995e-06
DDB_G0286553	1151.438	0.2163299	0.14063067	0.0598647	0.1676033
DDB_G0286555	2445.127	0.3706446	0.3635965	0.06483704	0.1774647
DDB_G0286557	2385.201	-0.2606201	0.16924879	0.04674772	0.1403687
DDB_G0286559	500.7516	-0.09457486	0.19977889	0.5028877	0.6995404
DDB_G0286561	2374.761	0.6713279	0.13874057	1.404052e-07	4.385487e-06
DDB_G0286563	55.50471	0.1502318	0.26463809	0.3539452	0.5629673
DDB_G0286565	106.4833	-0.1594295	0.18551065	0.243473	0.4418947
DDB_G0286567	70.76083	-0.05168164	0.18689194	0.7034703	0.8409437
DDB_G0286571	3.913605	-0.03605924	0.41756154	0.8128873	0.9035641
DDB_G0286573	40.2476	-3.966113	0.58023583	2.662314e-13	2.92657e-11
DDB_G0286575	91.87437	-0.05091082	0.22758105	0.7331209	0.8594091
DDB_G0286577	4.607605	-0.2541856	0.48505882	0.1736831	0.3533811
DDB_G0286579	229.9221	0.725762	0.24526327	0.0001902671	0.001976255
DDB_G0286581	81.0399	1.255874	0.488143	0.0001161398	0.001308748
DDB_G0286583	979.7982	0.1631587	0.09432864	0.0549486	0.1576158
DDB_G0286585	16.19105	-0.1165709	0.32895718	0.4854558	0.6864663
DDB_G0286587	6.694965	0.2567439	0.54275036	0.1636733	0.3392567
DDB_G0286589	9.618865	-1.054005	1.12048506	0.005251585	0.02765541
DDB_G0286591	141.6641	-0.359513	0.28684602	0.04922076	0.1455335
DDB_G0286593	60.45501	-1.013263	0.4196599	0.0003160107	0.003000506
DDB_G0286595	2.381841	0.1396029	0.52612883	0.3615508	NA
DDB_G0286597	1.48221	0.1016647	0.50938364	0.4861033	NA
DDB_G0286599	17.83721	0.2738366	0.37132254	0.1477008	0.3169834
DDB_G0286601	6.932837	0.2555087	0.44583364	0.1745107	0.3543291
DDB_G0286603	2866.847	-0.1406742	0.10781014	0.1369715	0.3015299
DDB_G0286605	15.10794	-0.1005136	0.34220223	0.5438531	0.7296803
DDB_G0286607	5.719716	-0.4701859	0.65865332	0.04591633	0.1384891
DDB_G0286609	10.24866	0.1716209	0.36521523	0.3246557	0.5307809
DDB_G0286611	1246.355	-0.06591997	0.13245173	0.5491741	0.7337956
DDB_G0286613	13191.68	0.680334	0.18420657	1.85867e-05	0.0002843297
DDB_G0286615	24.55608	-1.698658	0.83055123	0.000266859	0.002608466
DDB_G0286617	1192.102	-0.003911252	0.10038891	0.9652512	0.9801092
DDB_G0286619	364.1074	0.1403666	0.12355357	0.1801405	0.3625954
DDB_G0286621	345.869	0.4262647	0.21895746	0.008543924	0.04000642
DDB_G0286623	980.1293	0.1151026	0.16829561	0.3702574	0.5796673
DDB_G0286625	20.92205	-0.08066229	0.28637597	0.6177484	0.7833714
DDB_G0286627	45.01177	0.1928839	0.29422326	0.2588892	0.4603201
DDB_G0286629	1.886462	-0.007574323	0.48997067	0.9557056	NA
DDB_G0286631	18.30417	0.01114314	0.28576754	0.9442563	0.9700383
DDB_G0286633	342.442	-0.1271349	0.14296547	0.2726754	0.4760334
DDB_G0286637	8688.29	-0.005151894	0.11916061	0.9597985	0.9778787
DDB_G0286639	236.326	0.04140972	0.12942927	0.7022781	0.8400527
DDB_G0286641	8.211435	0.05825565	0.36931978	0.7160964	0.8490191
DDB_G0286643	76.36115	0.05448257	0.23022324	0.7166052	0.8490869
DDB_G0286645	1233.462	0.2275931	0.14390652	0.05157644	0.1504869
DDB_G0286647	133.1675	-1.769151	0.99210651	0.0004366668	0.003875375
DDB_G0286649	381.2717	-0.3126797	0.29615952	0.08484809	0.2134924
DDB_G0286651	10595.86	0.5044628	0.23379623	0.003723593	0.02104315
DDB_G0286653	78.80737	0.7352578	0.31328298	0.0009815294	0.007415827
DDB_G0286655	54.37448	0.01999241	0.21942825	0.89156	0.9452469
DDB_G0286657	232.5279	-0.2908058	0.15253767	0.01777538	0.06949957
DDB_G0286659	26.14748	1.154572	0.60695077	0.0008003429	0.006317612
DDB_G0286661	371.3714	-0.1129849	0.12288063	0.278971	0.4831732
DDB_G0286663	69.52716	-0.2279732	0.23179456	0.1460088	0.3150886
DDB_G0286665	208.8428	-0.09489668	0.17351919	0.4675369	0.6711398
DDB_G0286667	1.885162	0.1408874	0.58370268	0.3193529	NA
DDB_G0286669	1369.263	0.1552559	0.19104344	0.2637976	0.4655253
DDB_G0286671	3033.242	0.08779543	0.24801175	0.5720924	0.7511584
DDB_G0286673	367.4714	0.2611758	0.3123867	0.1473372	0.3165614
DDB_G0286675	0.917252	-0.08910115	0.58368647	0.4659067	NA
DDB_G0286677	62007.81	0.5569779	0.43817137	0.01820883	0.07070418
DDB_G0286679	17.77846	-0.2533106	0.51690352	0.1711053	0.3499714
DDB_G0286681	1827.174	0.04783294	0.1158184	0.6326866	0.7935365
DDB_G0286683	62.76191	-0.03674483	0.19965141	0.7935238	0.8926013
DDB_G0286685	46.01375	-0.2389117	0.68565672	0.1338033	0.2964064
DDB_G0286689	2.120073	-0.3737695	0.78624835	0.06013945	NA
DDB_G0286691	541.178	0.09670952	0.12751875	0.3668556	0.5764373
DDB_G0286693	1003.407	-0.1048141	0.11241264	0.283673	0.4879279
DDB_G0286695	260.6378	-0.2542346	0.27534827	0.1384038	0.3039711
DDB_G0286697	166.3457	0.1587556	0.25623603	0.3229075	0.5292529
DDB_G0286699	1593.408	0.5181856	0.18535741	0.0005827118	0.004876104
DDB_G0286701	219.1547	0.1322523	0.18793008	0.3351429	0.5415288
DDB_G0286703	283.2055	0.06338254	0.12833893	0.5561373	0.7388091
DDB_G0286705	560.0278	-0.0176662	0.10364279	0.8477971	0.9225498
DDB_G0286707	284.7543	0.02606133	0.14555707	0.8239167	0.9088644
DDB_G0286709	8.190708	0.02132497	0.32637551	0.894539	0.9461296
DDB_G0286711	6.447604	0.1731816	0.44654616	0.3112611	0.5166844
DDB_G0286713	160.0783	-0.08019447	0.18110062	0.548654	0.7337528
DDB_G0286715	72.85894	-0.04335007	0.30211427	0.7879933	0.8892121
DDB_G0286717	189.1641	-0.3727029	0.45748432	0.07644385	0.198821
DDB_G0286719	546.1335	0.01065546	0.29736582	0.9469733	0.9708133
DDB_G0286721	139.3228	0.03100939	0.3671992	0.8450297	0.920871
DDB_G0286723	143.1191	0.01958684	0.30282068	0.9029274	0.9496523
DDB_G0286725	4904.098	0.3711179	0.13817941	0.001378285	0.009692675
DDB_G0286727	5595.543	0.2401595	0.13372977	0.03058961	0.1022676
DDB_G0286729	3052.103	0.09442944	0.09391823	0.266414	0.4687491
DDB_G0286731	27.96186	-0.5326066	0.40847801	0.01942055	0.07399548
DDB_G0286733	379.9478	-0.1489553	0.18662842	0.2768246	0.4809891
DDB_G0286735	825.9345	-0.4449138	0.14911619	0.0003922523	0.003576884
DDB_G0286737	10.19978	0.09389138	0.33592275	0.5693898	0.7495906
DDB_G0286739	2.259506	-0.04116812	0.45480338	0.7783377	NA
DDB_G0286741	45.80281	-0.3751289	0.29486061	0.0441345	0.1344053
DDB_G0286743	4.346564	-0.1407256	0.41568699	0.3998033	0.6084432
DDB_G0286745	283.2123	0.2931049	0.26429907	0.08681828	0.2169495
DDB_G0286747	544.3929	0.111006	0.17967431	0.4055176	0.6142602
DDB_G0286749	408.4977	-0.4584696	0.20356778	0.003436134	0.0197753
DDB_G0286751	11.70144	-0.152035	0.33924299	0.3746284	0.5836752
DDB_G0286753	3053.724	-0.1308212	0.10169331	0.1479454	0.3173274
DDB_G0286755	75.30284	-0.1808638	0.23069713	0.2412971	0.4400227
DDB_G0286757	1328.164	-0.4270824	0.17474554	0.002256025	0.01421674
DDB_G0286759	165.989	0.005827742	0.14534059	0.9602761	0.9779626
DDB_G0286761	90.95657	0.5086768	0.28340492	0.008671497	0.04041921
DDB_G0286763	35.46348	-0.2323494	0.2691885	0.1677572	0.3455627
DDB_G0286765	2182.744	-0.06734101	0.11241384	0.4913536	0.6903062
DDB_G0286767	28.23575	0.001727888	0.27299879	0.9912702	0.9948864
DDB_G0286769	4.365238	0.1231899	0.43687238	0.4464429	0.6513316
DDB_G0286773	7582.649	-0.8131443	0.21869805	1.120511e-05	0.0001829989
DDB_G0286779	1.931128	-0.04141598	0.52120567	0.7514198	NA
DDB_G0286781	5.660398	-0.8541842	1.08009293	0.009316696	0.04273783
DDB_G0286783	0.2699546	0.04567886	0.61672434	0.6176661	NA
DDB_G0286787	4.274091	-0.07359778	0.40862653	0.6400206	0.7984331
DDB_G0286789	41.61437	0.05671991	0.23871301	0.7095991	0.8446895
DDB_G0286791	1.300508	0.07884834	0.57216431	0.521092	NA
DDB_G0286793	156.2466	0.2835832	0.2235392	0.06971945	0.1866687
DDB_G0286795	50.57729	0.1235128	0.26312191	0.4408526	0.6459882
DDB_G0286797	1403.29	0.7214655	0.20398612	2.928163e-05	0.0004149874
DDB_G0286801	86.87473	-0.8562619	0.25476241	3.328738e-05	0.0004641306
DDB_G0286803	2557.188	-0.02521831	0.08793298	0.7544319	0.8712568
DDB_G0286805	761.7993	-0.1514555	0.17212949	0.2462431	0.4454888
DDB_G0286807	9.321993	0.1755551	0.38367718	0.3149511	0.5204987
DDB_G0286809	144.7346	-0.2745649	0.21930418	0.07509468	0.1967227
DDB_G0286811	303.6943	0.07080108	0.16240409	0.5724987	0.7513692
DDB_G0286817	729.4459	0.2351793	0.15470233	0.05581832	0.1593598
DDB_G0286821	48.7395	-0.8086743	0.47400467	0.003126246	0.01844354
DDB_G0286823	3.104478	0.1558895	0.70632173	0.1484332	NA
DDB_G0286825	492.1082	-2.145539	0.93349293	0.0001030408	0.001178803
DDB_G0286827	0.332975	-0.03567429	0.61157026	0.6971544	NA
DDB_G0286829	17.06633	0.152107	0.36133457	0.3752024	0.5840854
DDB_G0286831	59.82073	0.1353921	0.2461504	0.388144	0.5971447
DDB_G0286833	121.4065	0.08121235	0.19150148	0.5558014	0.738537
DDB_G0286835	33.86694	0.04460205	0.25356957	0.7739829	0.8819605
DDB_G0286837	242.2688	0.06400152	0.18323601	0.6340014	0.7946093
DDB_G0286839	782.6214	-0.1216383	0.26653934	0.4494605	0.6545241
DDB_G0286841	6.012775	0.2904151	0.53504892	0.1333694	0.2957551
DDB_G0286843	191.1926	-0.249082	0.2362796	0.1181428	0.2707086
DDB_G0286845	300.916	-1.080497	0.23166577	6.499992e-08	2.291247e-06
DDB_G0286847	142.6854	-0.4171832	0.50658681	0.05892949	0.1655603
DDB_G0286849	141.0828	-0.2589912	0.1803524	0.05785232	0.1633886
DDB_G0286851	299.6405	-0.6566683	0.26213458	0.0008743149	0.006778194
DDB_G0286853	943.59	-0.3227331	0.1626981	0.01244392	0.0527665
DDB_G0286855	12.0532	-0.4851761	0.54416823	0.03944737	0.1238081
DDB_G0286857	55.89152	0.01242639	0.20401437	0.9301487	0.9633112
DDB_G0286859	0.8280995	-0.1062476	0.56404226	0.4290296	NA
DDB_G0286861	83.93958	-0.2548262	0.27653516	0.1382887	0.3037773
DDB_G0286863	107.619	0.1584624	0.2204388	0.2910506	0.495015
DDB_G0286865	1.04275	-0.12692	0.57201975	0.3623167	NA
DDB_G0286867	435.7353	0.2303872	0.14137598	0.0460616	0.1388495
DDB_G0286869	81.24701	-0.1858848	0.23896143	0.2369972	0.435116
DDB_G0286871	11.08157	0.1502597	0.37665648	0.3794816	0.5884133
DDB_G0286873	5.08537	0.02061334	0.37426079	0.8958678	0.9466154
DDB_G0286875	171.3302	0.8346599	0.17187976	8.014856e-08	2.781771e-06
DDB_G0286877	20.8449	-0.9835994	0.61894729	0.002349112	0.01469661
DDB_G0286879	15.51797	0.2241305	0.34532188	0.2141889	0.4059034
DDB_G0286881	73.80178	0.4825346	0.24333639	0.006250848	0.03137942
DDB_G0286883	27.07574	0.4834013	0.45076263	0.03354916	0.1099288
DDB_G0286885	1810.103	1.101363	0.17061959	2.050922e-12	1.752606e-10
DDB_G0286887	6.419856	0.4537037	0.58820047	0.04951693	0.1461793
DDB_G0286889	702.6806	0.0548822	0.14529071	0.6390439	0.7980973
DDB_G0286891	661.9512	0.402511	0.37647878	0.05139502	0.1501906
DDB_G0286893	121.8718	0.1244574	0.19750747	0.3770005	0.586399
DDB_G0286895	34.21554	-0.343303	0.35856383	0.08092686	0.206809
DDB_G0286897	2116.875	0.2358985	0.15028654	0.05040595	0.1480675
DDB_G0286899	190.6596	0.8790885	0.32571556	0.0002291041	0.002299194
DDB_G0286901	136.9303	-0.4451291	0.2948488	0.02060091	0.07696435
DDB_G0286903	0.1885415	-0.02188736	0.6084247	0.8092776	NA
DDB_G0286905	14.6674	-3.761405	1.22111162	4.836247e-06	9.107324e-05
DDB_G0286907	5208.437	0.09679707	0.14216062	0.4016405	0.610603
DDB_G0286909	82.91682	-0.1787074	0.18814264	0.1959975	0.3832297
DDB_G0286911	339.8631	1.414582	0.26813349	1.194224e-09	6.358382e-08
DDB_G0286913	17.37495	0.3841907	0.52442553	0.07386657	0.1942679
DDB_G0286915	10.27311	-1.315845	0.90311167	0.001552388	0.0106579
DDB_G0286917	58.29329	-0.6668885	0.41766373	0.00658532	0.03263726
DDB_G0286919	988.925	0.1054482	0.10848324	0.2678236	0.4704953
DDB_G0286921	667.6959	-0.1550207	0.111094	0.1090679	0.255299
DDB_G0286923	700.3041	-0.242887	0.20214172	0.09607596	0.2321853
DDB_G0286925	328.5147	-0.8027385	0.4968142	0.00381209	0.02139322
DDB_G0286927	45.91456	0.8436865	0.40580672	0.001241209	0.008963406
DDB_G0286929	385.8576	1.068525	0.33044788	2.335438e-05	0.000343188
DDB_G0286931	1757.39	-0.140845	0.15383943	0.2469893	0.4466954
DDB_G0286933	76.92527	0.3337047	0.30293641	0.07116054	0.18918
DDB_G0286935	34.61152	-0.4355074	0.42981436	0.04580796	0.1383067
DDB_G0286939	93.72513	0.8112206	0.31481285	0.0004093799	0.003697202
DDB_G0286941	1631.908	0.3311328	0.30100254	0.07228003	0.1913027
DDB_G0286943	29.55543	-0.9585899	0.96893723	0.006629153	0.03279686
DDB_G0286945	422.9865	-0.1474227	0.14374284	0.2052406	0.3949359
DDB_G0286947	1985.7	0.2285359	0.12297443	0.02854618	0.09701746
DDB_G0286949	57.45859	0.2674927	0.31551705	0.1403653	0.3066668
DDB_G0286951	1401.961	-0.1535631	0.09382468	0.06976071	0.1867349
DDB_G0286953	9671.725	0.06229685	0.20336473	0.6607519	0.8128514
DDB_G0286955	595.4786	0.7676706	0.20140184	9.27876e-06	0.0001576271
DDB_G0286957	67.06414	-2.835129	0.68046257	4.148072e-07	1.106153e-05
DDB_G0286959	853.3331	-0.02913126	0.10305513	0.7505417	0.8686754
DDB_G0286961	5488.527	-0.1861564	0.11479697	0.0603217	0.1684647
DDB_G0286963	99.59029	0.3851603	0.21727983	0.01537672	0.06196835
DDB_G0286965	23.49684	-0.02789964	0.31029376	0.8624349	0.9298641
DDB_G0286967	554.836	-0.4520766	0.24154242	0.009204888	0.04231098
DDB_G0286969	11534.18	0.30404	0.2357295	0.06068119	0.1693428
DDB_G0286973	273.9151	0.3240968	0.23156846	0.04487624	0.1360764
DDB_G0286975	4.699958	-0.04653716	0.42927673	0.7584326	0.8741309
DDB_G0286977	305.971	0.06985585	0.20440489	0.6237673	0.7875263
DDB_G0286979	385.1265	-0.2319477	0.13825785	0.04133896	0.1281758
DDB_G0286981	27.15942	0.3270943	0.33535117	0.08695748	0.2170701
DDB_G0286983	1684.56	0.9252175	0.16081212	4.250703e-10	2.523575e-08
DDB_G0286985	8594.529	-0.1048314	0.12621877	0.3244519	0.530716
DDB_G0286987	1297.098	0.9830251	0.20853657	7.999928e-08	2.781771e-06
DDB_G0286989	51.37367	-0.02134337	0.21949561	0.8843043	0.9410333
DDB_G0286991	1323.409	-0.3799365	0.13885499	0.00112971	0.008285523
DDB_G0286993	5.437777	0.04730085	0.36246331	0.7674895	0.8783959
DDB_G0286995	34.95159	0.2558738	0.26980594	0.1327851	0.2947973
DDB_G0286999	167.9151	0.1501531	0.16316534	0.2347406	0.4324302
DDB_G0287001	1359.416	0.1630236	0.1035654	0.07513142	0.1967686
DDB_G0287003	816.4625	0.3980761	0.21142412	0.01122379	0.04903343
DDB_G0287005	2082.092	0.1935835	0.15843083	0.1197907	0.2734194
DDB_G0287007	309.1771	-0.1311818	0.14678114	0.2660705	0.4683086
DDB_G0287009	337.0044	-0.03387676	0.16119703	0.7859898	0.8883267
DDB_G0287013	4527.99	-0.2618406	0.11673439	0.00914248	0.04205839
DDB_G0287015	837.8946	0.3515364	0.16713711	0.007966122	0.03777127
DDB_G0287017	84.32008	-0.1213526	0.25355112	0.4426162	0.6476469
DDB_G0287019	65.57092	0.008087071	0.19023115	0.9528756	0.9744729
DDB_G0287021	288.2552	0.1034622	0.14702999	0.3805994	0.5891476
DDB_G0287025	860.1273	0.02300541	0.26883137	0.8838811	0.9406716
DDB_G0287027	200.6654	-0.1611488	0.21506926	0.2772247	0.4814618
DDB_G0287031	491.4774	-0.05330029	0.14227376	0.6442567	0.8010933
DDB_G0287033	2759.033	0.4537491	0.1670233	0.0009045493	0.006974242
DDB_G0287035	1495.603	0.1858381	0.13240135	0.09126391	0.2238923
DDB_G0287037	3.270884	0.1306204	0.48527363	0.405764	NA
DDB_G0287039	41.72574	0.05172328	0.22711635	0.7288285	0.8573403
DDB_G0287041	20.58738	0.2332509	0.36959464	0.2031188	0.3917887
DDB_G0287043	309.209	0.1853389	0.13446827	0.09573977	0.231897
DDB_G0287045	0.465052	0.05939347	0.62314007	0.5220359	NA
DDB_G0287047	93.11972	-1.311838	0.9699121	0.001885885	0.01232491
DDB_G0287049	1.291028	0.09165249	0.55926722	0.4843047	NA
DDB_G0287051	1.095954	0.1009979	0.59017249	0.4164768	NA
DDB_G0287053	336.3545	-0.05785497	0.13801034	0.6091089	0.7770997
DDB_G0287055	2783.298	-0.09889836	0.08498891	0.2060604	0.395838
DDB_G0287057	8692.964	0.07902535	0.15406325	0.515397	0.7081216
DDB_G0287059	194.4067	0.05964198	0.16696156	0.6398857	0.7984331
DDB_G0287061	491.8684	-0.9094691	0.50140858	0.001803026	0.01192852
DDB_G0287063	125.1132	0.348032	0.21224954	0.02449424	0.08760337
DDB_G0287065	0.7309285	0.02964997	0.56961972	0.7911201	NA
DDB_G0287067	89.57979	-0.02503574	0.20199015	0.8591929	0.9286791
DDB_G0287069	211.8323	-0.1064879	0.20242171	0.4544245	0.6587724
DDB_G0287071	63.16136	-0.09142731	0.2109684	0.5284272	0.7190253
DDB_G0287073	455.3542	-0.09129603	0.14251413	0.4296517	0.6363507
DDB_G0287075	2957.654	0.2301262	0.15723834	0.06403287	0.1757399
DDB_G0287077	160.8402	0.243379	0.17881664	0.07228121	0.1913027
DDB_G0287079	69.64575	0.4569803	0.33801509	0.02586447	0.09083163
DDB_G0287081	1039.54	0.07625953	0.21028457	0.5976934	0.7686509
DDB_G0287083	75.24696	0.0189109	0.19429011	0.8912946	0.9452469
DDB_G0287085	206.3298	-1.434416	0.28994046	6.874964e-09	3.029281e-07
DDB_G0287087	6.261281	-0.1331462	0.41355994	0.4224255	0.6306193
DDB_G0287089	23.35741	0.4090414	0.56849327	0.06409119	0.1758157
DDB_G0287093	1.808322	0.3824991	0.87991346	0.04002242	NA
DDB_G0287095	40.48847	-0.1186557	0.29266175	0.4713201	0.6744803
DDB_G0287097	1406.991	1.115644	0.27497013	8.825204e-07	2.131655e-05
DDB_G0287099	142.4454	1.321451	0.4992798	8.425226e-05	0.001020801
DDB_G0287101	51.06208	-0.3915159	0.39986133	0.06027496	0.1684175
DDB_G0287103	406.2539	0.1656415	0.17883681	0.2159774	0.407756
DDB_G0287105	106.4444	-0.04112377	0.19603681	0.7675549	0.8783959
DDB_G0287107	300.1999	-0.01372911	0.15192893	0.9091561	0.9530279
DDB_G0287109	87.75574	-0.03210033	0.19087678	0.8149702	0.9043644
DDB_G0287111	26.80208	0.05486472	0.27503893	0.7302673	0.8578854
DDB_G0287113	746.9618	-0.4528807	0.25195405	0.0108823	0.04783801
DDB_G0287115	106.5264	0.09044457	0.23654736	0.55355	0.7371953
DDB_G0287117	29.62216	-0.05240043	0.24334825	0.7325124	0.8591806
DDB_G0287119	148.2464	-0.08451843	0.14803258	0.4756018	0.6782799
DDB_G0287121	7.698295	0.1562866	0.36665938	0.3637099	0.5735562
DDB_G0287123	224.1786	0.009690752	0.19490397	0.9442468	0.9700383
DDB_G0287125	16179.35	-0.7373051	0.17474367	2.004423e-06	4.282177e-05
DDB_G0287127	20147.52	0.09361067	0.13679826	0.4052973	0.6142602
