gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
DDB_G0292374	50.43096	0.2421954	0.41488772	0.08598077	0.3629722
DDB_G0292376	284.663	-0.09610702	0.29431167	0.4876925	0.7287202
DDB_G0292378	576.9916	-0.4165565	0.26175087	0.01679199	0.1804577
DDB_G0292380	969.4919	0.04658932	0.12848754	0.5367378	0.761129
DDB_G0292382	3272.679	-0.3651507	0.23319632	0.0202811	0.1978907
DDB_G0292384	1016.104	-0.1590091	0.25534711	0.2555952	0.5495688
DDB_G0292386	6167.619	0.2304028	0.27627377	0.1320799	0.4221992
DDB_G0292388	27738.42	0.01150817	0.12997093	0.8840991	0.9525529
DDB_G0292390	1001.38	0.1408915	0.17042547	0.1532446	0.4480163
DDB_G0292392	3474.098	-0.7253053	0.28414895	0.0006699799	0.03803659
DDB_G0292394	153.8821	0.2346752	0.27256751	0.1237695	0.4125915
DDB_G0292396	867.4313	0.0103641	0.13675025	0.9007494	0.9603877
DDB_G0292398	2887.962	-0.3138852	0.27165257	0.05337343	0.300888
DDB_G0292400	2045.608	0.3014366	0.25841375	0.05419742	0.3026191
DDB_G0292402	1603.049	0.004470887	0.17721939	0.9662138	0.9872929
DDB_G0292404	4173.013	-0.189189	0.20135139	0.111687	0.3986422
DDB_G0292406	328.1753	0.03296787	0.17663626	0.7531591	0.8839279
DDB_G0292408	188.2505	0.3216746	0.30795906	0.06184357	0.3184533
DDB_G0292410	1445.769	0.06123764	0.13599312	0.4375841	0.698209
DDB_G0292412	528.5592	-0.2297704	0.32019653	0.1491107	0.443622
DDB_G0292414	102.3856	0.538448	0.44507873	0.009700331	0.1401561
DDB_G0292416	1732.944	-0.1356573	0.18116814	0.1944799	0.4891861
DDB_G0292418	1523.185	0.1727871	0.23910299	0.2006926	0.4941714
DDB_G0292420	360.2165	0.4975972	0.31194588	0.01167719	0.1544274
DDB_G0292422	31.29406	0.005315995	0.29597989	0.9676832	0.9876273
DDB_G0292424	75.95329	-0.09245979	0.25912512	0.4962264	0.7339946
DDB_G0292426	367.5883	-0.2367571	0.45942157	0.05874296	0.3132493
DDB_G0292428	463.5582	-0.07331275	0.18192589	0.4899143	0.7293794
DDB_G0292430	186.785	-0.06095866	0.18169923	0.5672346	0.7818865
DDB_G0292432	1389.213	-0.006585635	0.17708427	0.9502143	0.9818328
DDB_G0292434	8.007613	-0.02887498	0.34161635	0.8009787	NA
DDB_G0292436	4067.267	-0.2720283	0.36773741	0.09572258	0.3763732
DDB_G0292438	70.0971	0.4186876	0.52833014	0.0148216	0.1707065
DDB_G0292440	339.1731	0.007108467	0.16213829	0.9420019	0.9793873
DDB_G0292442	1074.757	-0.1918688	0.27821302	0.197955	0.4924025
DDB_G0292444	90.46841	-0.3249425	0.32812399	0.06390793	0.3214835
DDB_G0292446	3206.304	-0.1551869	0.17692351	0.132769	0.4234735
DDB_G0292448	127.3397	0.7146437	0.35076157	0.001643063	0.05975152
DDB_G0292450	97.43952	0.3753594	0.32679651	0.04017317	0.2645499
DDB_G0292452	138.6644	0.1022971	0.39364556	0.290549	0.5843732
DDB_G0292454	63.96602	0.1203155	0.22962413	0.3497006	0.6304791
DDB_G0292456	3145.797	-0.04196294	0.13308447	0.594834	0.7981056
DDB_G0292458	128.6066	-0.01919835	0.16593019	0.8470853	0.9349127
DDB_G0292460	24961.33	0.05056742	0.14601335	0.5583302	0.7766973
DDB_G0292462	54.44551	0.1607332	0.34134936	0.2573435	0.5515395
DDB_G0292464	1287.128	0.2622223	0.41748148	NA	NA
DDB_G0292466	229.0107	0.01483635	0.19910674	0.8978421	0.9593756
DDB_G0292468	388.9876	0.1047016	0.17593125	0.3022941	0.5946435
DDB_G0292470	88.46728	-0.002314183	0.18160163	0.9828567	0.9924174
DDB_G0292472	836.5574	-0.06132465	0.29441275	0.6485501	0.8299133
DDB_G0292474	15.11382	-0.04081076	0.31576871	0.7495843	0.8824974
DDB_G0292476	375.3873	-0.1806188	0.38021898	0.1748891	0.4685176
DDB_G0292478	1002.499	-0.05217835	0.23202193	0.6825856	0.8487771
DDB_G0292480	436.1677	0.1740569	0.194705	0.1274246	0.4161865
DDB_G0292482	6.244806	0.1448423	0.36583723	0.2574779	NA
DDB_G0292484	29.69605	0.07591628	0.26709578	0.5762637	0.7877636
DDB_G0292492	11.13828	-0.001158026	0.33191296	0.9922256	0.9970434
DDB_G0292494	200.8065	-0.2478766	0.42073334	0.07895753	0.350453
DDB_G0292496	22.23848	-0.04161079	0.33985426	0.7220827	0.8695982
DDB_G0292498	1.857731	-0.06331611	0.41253127	0.330606	NA
DDB_G0292500	32.94912	-0.1686009	0.39768698	0.1636182	0.4575428
DDB_G0292502	23.55465	-0.006721971	0.34897872	0.9504995	0.9818567
DDB_G0292504	358.9069	0.1293172	0.27348805	0.3605144	0.6387524
DDB_G0292506	344.1063	-0.07154762	0.21226739	0.553852	0.7735897
DDB_G0292508	754.6417	0.1930739	0.25239486	0.1729272	0.4669233
DDB_G0292510	1378.923	-0.115466	0.20789267	0.3313993	0.6161527
DDB_G0292512	3.973584	-0.05766554	0.40616027	0.3955912	NA
DDB_G0292514	3.888243	-0.01422259	0.39779979	0.8193267	NA
DDB_G0292516	518.1759	0.9901912	0.84569364	0.0005491597	0.03373281
DDB_G0292518	9.136625	-0.07133647	0.33335356	0.5678129	0.7823
DDB_G0292520	2607.759	-0.09549203	0.34155976	0.4483263	0.7049427
DDB_G0292524	416.5499	-0.0117779	0.22679049	0.9252396	0.9704785
DDB_G0292526	15.72899	0.07599956	0.350688	0.5148178	0.7482005
DDB_G0292528	286.9649	-0.3979448	0.31538061	0.03104025	0.2402635
DDB_G0292530	1282.522	0.04111064	0.17647087	0.6940445	0.8546299
DDB_G0292538	4353.654	0.09920808	0.22672316	0.4345192	0.69686
DDB_G0292540	14.41859	0.4902259	0.46091781	0.01311253	0.1615326
DDB_G0292542	2.56483	-0.02628859	0.37383863	0.7679278	NA
DDB_G0292544	984.9585	-0.08803497	0.32417656	0.5029413	0.7389233
DDB_G0292546	218.365	-0.0940259	0.3522052	0.4339283	0.6967482
DDB_G0292548	1.170284	0.04917263	0.41133149	0.4060443	NA
DDB_G0292550	1718.365	0.1463087	0.33684406	0.2950862	0.5885493
DDB_G0292552	9348.155	-0.5694816	0.24784122	0.002544224	0.07258786
DDB_G0292554	905.4726	0.07961424	0.1864237	0.4625941	0.7126053
DDB_G0292556	598.2343	0.1914057	0.28469835	0.2027399	0.4965602
DDB_G0292558	98.3508	0.08495772	0.27046967	0.5348595	0.7595359
DDB_G0292560	1463.398	-0.03957282	0.3334202	0.7421207	0.8794842
DDB_G0292562	807.2363	-0.08736174	0.3665022	0.4255975	0.6904908
DDB_G0292564	2293.989	-0.003311122	0.17234752	0.9743803	0.9905055
DDB_G0292566	2222.984	0.2273481	0.32500682	0.1522184	0.4465319
DDB_G0292568	581.362	0.03293421	0.15372627	0.7210829	0.8690629
DDB_G0292570	34.70947	0.283949	0.3613958	0.08921507	0.367485
DDB_G0292572	0.4553207	0.007769287	0.4132251	0.8544253	NA
DDB_G0292574	132.212	-0.09735228	0.26798209	0.4794365	0.7230008
DDB_G0292576	0.2259841	0.001180462	0.41314573	0.9775283	NA
DDB_G0292578	660.3885	0.4074468	0.29766863	0.02549036	0.2207528
DDB_G0292584	56.56529	0.1709566	0.30221636	0.2519786	0.5454442
DDB_G0292586	298.3764	0.1332418	0.26787295	0.3441675	0.6265242
DDB_G0292588	561.6732	-0.2835112	0.2712105	0.07310406	0.3403963
DDB_G0292590	99.6487	0.2218382	0.28144616	0.1477968	0.442863
DDB_G0292592	1892.913	0.2612646	0.19419244	0.03765986	0.2595551
DDB_G0292594	2950.536	-0.03897395	0.17978498	0.7138384	0.8656998
DDB_G0292596	518.8548	0.3119858	0.25816827	0.04828388	0.286719
DDB_G0292598	63.26816	-0.3121907	0.51418866	0.02650875	0.2236922
DDB_G0292600	10366.27	-0.5104769	0.3106899	0.01019315	0.1435088
DDB_G0292602	557.7067	0.05610417	0.19402982	0.6191629	0.8137507
DDB_G0292604	67.8468	0.241928	0.29352186	0.1266451	0.4160193
DDB_G0292606	1257.905	-0.2456514	0.4002988	0.09479115	0.3762526
DDB_G0292608	196.6932	0.1565455	0.30585468	0.2865968	0.5797435
DDB_G0292610	3142.697	0.06006489	0.18913636	0.5864037	0.7925312
DDB_G0292612	39.11784	0.5031216	0.44773366	0.01253156	0.1582602
DDB_G0292614	2.399041	0.1140952	0.39409352	0.2601294	NA
DDB_G0292616	175.0682	0.2189249	0.31963016	0.1641752	0.4580525
DDB_G0292618	281.0384	0.06877391	0.17556458	0.5037298	0.7392202
DDB_G0292620	234.5336	-0.02206108	0.15813982	0.8167664	0.9169473
DDB_G0292622	732.8399	0.2377321	0.26951089	0.1176449	0.4060887
DDB_G0292624	1480.131	-0.03169328	0.23621079	0.8049098	0.9114144
DDB_G0292626	382.2837	0.009957727	0.21853155	0.9354281	0.9761555
DDB_G0292628	75.78736	0.04738999	0.30365682	0.719065	0.8681118
DDB_G0292630	77.52082	-0.1195407	0.28025141	0.3970854	0.6678093
DDB_G0292632	787.3119	0.07411723	0.19824436	0.5176149	0.7496146
DDB_G0292634	4.919807	-0.03298001	0.38482242	0.6793989	NA
DDB_G0292636	435.3366	-0.5943597	0.40016549	0.006381362	0.1151684
DDB_G0292638	553.5407	0.1342693	0.19568846	0.2333066	0.5259474
DDB_G0292640	398.931	-0.1013078	0.20367294	0.3858502	0.6592477
DDB_G0292642	3458.495	0.04810845	0.14738811	0.5822379	0.7906442
DDB_G0292644	887.4909	-0.07172654	0.18522538	0.5066809	0.741518
DDB_G0292646	50.55823	-0.03869752	0.23801182	0.7640278	0.8892562
DDB_G0292648	426.9301	0.4418929	0.63479513	NA	NA
DDB_G0292650	1554.68	0.2877697	0.42041548	0.06197227	0.3186148
DDB_G0292652	143.0789	-0.06617036	0.32820148	0.600229	0.8016128
DDB_G0292654	1119.438	-0.009964453	0.10531539	0.8750958	0.9465543
DDB_G0292656	143.581	0.1829289	0.28897729	0.2222505	0.5156865
DDB_G0292658	20.44167	0.1571551	0.40657512	0.1618889	0.4562402
DDB_G0292660	127.3058	-0.002532191	0.25795367	0.9846927	0.9931746
DDB_G0292662	311.2567	0.2866622	0.45361237	NA	NA
DDB_G0292664	1196.052	-0.1436558	0.20906054	0.2308823	0.5238894
DDB_G0292666	297.0966	0.0004163893	0.15184855	0.9963903	0.9982766
DDB_G0292668	368.4845	0.05687935	0.17481429	0.5808092	0.7902295
DDB_G0292674	83.33757	0.01283051	0.27617149	0.9231868	0.9694956
DDB_G0292676	539.6202	-0.5087807	0.24031067	0.004582305	0.09777123
DDB_G0292678	254.0489	0.1035045	0.21817221	0.4021674	0.6712344
DDB_G0292680	1445.887	0.04308042	0.21009113	0.7194814	0.8684302
DDB_G0292682	2624.104	-0.03053433	0.12571815	0.684599	0.849589
DDB_G0292684	5.131542	0.08156416	0.34796358	0.4949216	NA
DDB_G0292686	1047.226	0.1353188	0.1828724	0.1997009	0.4935501
DDB_G0292688	44.55278	0.4459949	0.41720489	0.02124216	0.2023585
DDB_G0292690	253.6378	0.4059787	0.35119279	0.03224011	0.2435256
DDB_G0292692	157.2901	0.3028897	0.31432218	0.07560703	0.3434197
DDB_G0292694	392.6925	0.07618028	0.16990848	0.4424875	0.700961
DDB_G0292696	20221.41	-0.02302936	0.27244339	0.8628224	0.9418321
DDB_G0292698	1643.134	-0.02609688	0.12681278	0.7320584	0.8753397
DDB_G0292700	5.930562	0.09146206	0.40130893	0.2932484	NA
DDB_G0292702	8.430556	-0.08518286	0.35127867	0.4721815	0.7174631
DDB_G0292704	1.977126	0.09810883	0.40507202	0.2620237	NA
DDB_G0292706	58.18276	-0.03996644	0.21541468	0.7431279	0.8799672
DDB_G0292710	571.1749	0.2692064	0.40971063	0.07560802	0.3434197
DDB_G0292714	638.2111	0.5467205	0.41231946	0.009611723	0.1397741
DDB_G0292718	0.3978444	-0.01001095	0.4084336	0.8370709	NA
DDB_G0292720	0.8706259	-0.02042364	0.40428827	0.7145647	NA
DDB_G0292722	72.52685	0.1871405	0.27627999	0.2063137	0.5001449
DDB_G0292724	3149.629	0.0583594	0.21094449	0.6275976	0.8196302
DDB_G0292726	530.1041	0.07275345	0.43318676	0.1889099	0.4830143
DDB_G0292728	10.778	0.03210844	0.32391582	0.7957308	0.9075497
DDB_G0292730	533.6547	0.2445928	0.29178397	0.122561	0.4107566
DDB_G0292732	734.5827	-0.09094897	0.25203235	0.4983884	0.7357896
DDB_G0292734	3415.515	-0.05891321	0.16457265	0.5439578	0.766917
DDB_G0292736	3494.193	-0.5770235	0.19380502	0.0005410712	0.03344729
DDB_G0292738	25.47183	-0.1252254	0.34566486	0.3404858	0.6237616
DDB_G0292740	1095.643	0.5740969	0.3598677	0.007099764	0.1212894
DDB_G0292742	1659.212	0.0571532	0.17739301	0.5840588	0.7912033
DDB_G0292744	180.697	0.4026123	0.37804581	0.03307341	0.2453982
DDB_G0292746	1746.493	-0.0558843	0.14785226	0.5211512	0.752008
DDB_G0292748	601.282	0.02861312	0.17599473	0.7844595	0.9009102
DDB_G0292750	781.1921	-0.1580997	0.21980814	0.2085835	0.5031452
DDB_G0292752	420.263	-0.05212298	0.17115278	0.6065365	0.805186
DDB_G0292754	2219.696	-0.0755292	0.26671332	0.5780151	0.7887437
DDB_G0292756	22.74653	0.0415862	0.27057766	0.7562173	0.8854723
DDB_G0292758	1967.046	0.02005172	0.14650096	0.8209499	0.9192447
DDB_G0292760	279.0623	-0.08425238	0.21458185	0.4893386	0.7292089
DDB_G0292764	229.1507	-0.2292264	0.27007985	0.1292943	0.4184846
DDB_G0292766	129.1144	0.5275543	0.33927169	0.01020047	0.1435088
DDB_G0292768	325.4911	0.130642	0.2564689	0.3440029	0.6264089
DDB_G0292770	105.0698	-0.008325371	0.20649222	0.9440143	0.9799302
DDB_G0292772	467.4273	-0.03052974	0.33643355	0.7954098	0.9075497
DDB_G0292774	1213.605	-0.01178676	0.14175159	0.891056	0.9570534
DDB_G0292776	511.3149	-0.04638769	0.1634262	0.6329871	0.8220371
DDB_G0292778	152.5555	-0.06089065	0.18269592	0.5695789	0.7831972
DDB_G0292780	784.9237	0.03002526	0.17674923	0.7748414	0.8948444
DDB_G0292782	1504.29	-0.1232446	0.36572593	0.309015	0.6003538
DDB_G0292784	451.1203	-0.002614723	0.1683908	0.9793583	0.9916974
DDB_G0292786	433.006	0.07472241	0.17637783	0.4682865	0.7145528
DDB_G0292788	351.3397	-0.04721691	0.15542291	0.609395	0.8070463
DDB_G0292790	724.1851	-0.06172267	0.33126368	0.6193451	0.8138015
DDB_G0292792	249.8136	-0.320801	0.46071152	0.03772069	0.2597807
DDB_G0292794	1040.974	0.0881597	0.26677236	0.5191189	0.7510188
DDB_G0292796	3030.016	0.250399	0.43810961	NA	NA
DDB_G0292798	1074.178	0.2924835	0.46527639	NA	NA
DDB_G0292800	19.07435	0.1840147	0.33036215	0.2190646	0.5125658
DDB_G0292802	77.39426	0.2547448	0.31897427	0.119058	0.4079834
DDB_G0292804	2254.048	0.001246925	0.17548108	0.9904971	0.9960796
DDB_G0292806	4338.748	-0.07891186	0.1887361	0.4716666	0.7173342
DDB_G0292808	497.9933	-0.2256925	0.34349089	0.1500221	0.4441396
DDB_G0292810	12204.89	-0.3460108	0.34605693	0.05423113	0.3026191
DDB_G0292812	493.8618	0.2199684	0.29151504	0.1561239	0.4507938
DDB_G0292814	5835.063	-0.166273	0.37746017	NA	NA
DDB_G0292816	602.4095	-0.2390328	0.39483396	0.1033369	0.38601
DDB_G0292818	107.6165	-0.1493765	0.28237376	0.3023878	0.5946712
DDB_G0292820	1264.211	0.1005466	0.20067196	0.383312	0.6574633
DDB_G0292822	1828.564	-0.1657968	0.40958457	0.1475923	0.442863
DDB_G0292824	25955.38	-0.1496304	0.41239787	0.1596673	0.4543847
DDB_G0292826	15545.83	-0.203909	0.44686618	0.07830036	0.3492756
DDB_G0292828	332.5491	-0.1879908	0.2987818	0.2150369	0.5085703
DDB_G0292830	2332.58	-0.1980718	0.36348471	0.1717413	0.4662147
DDB_G0292832	512.9395	-0.5457637	0.30735053	0.006968078	0.1202758
DDB_G0292834	371.7582	-0.7900216	0.6920717	0.001406762	0.05415553
DDB_G0292836	2854.18	-0.1771872	0.25746823	0.2121268	0.5063745
DDB_G0292838	105.9592	0.1371267	0.25622711	0.3220344	0.6087742
DDB_G0292840	470.6483	0.08332899	0.16010337	0.3690024	0.6456737
DDB_G0292842	2.166481	0.09283309	0.41492624	0.2362257	NA
DDB_G0292844	150.8427	0.283629	0.41412551	0.06668693	0.3272773
DDB_G0292846	526.3298	0.1280648	0.31857694	0.361592	0.6399017
DDB_G0292848	1216.88	-0.1935142	0.34007956	0.1972745	0.4919664
DDB_G0292850	335.642	0.1178429	0.27765354	0.4024166	0.6713167
DDB_G0292852	492.627	-0.1234867	0.20198082	0.2866869	0.5798213
DDB_G0292854	602.0923	-0.04570126	0.20317255	0.6963766	0.8563144
DDB_G0292856	54.44132	-0.2471564	0.36617861	0.11652	0.4045665
DDB_G0292858	1594.127	-0.3570551	0.22296471	0.01912472	0.194553
DDB_G0292860	786.0801	0.3462804	0.35295178	0.05415209	0.3026191
DDB_G0292862	818.8409	-0.03612544	0.20715958	0.7610504	0.8882279
DDB_G0292866	517.3056	0.08395484	0.17095032	0.3982523	0.6689215
DDB_G0292868	68.32779	-0.2271159	0.29538041	0.1472578	0.442863
DDB_G0292870	3652.722	0.06639931	0.24545375	0.6138368	0.8100657
DDB_G0292872	3451.427	0.0227557	0.16943857	0.8223354	0.9200722
DDB_G0292874	103.1414	0.1459729	0.31525117	0.3116866	0.6009724
DDB_G0292876	886.5921	0.09567285	0.29801744	0.4885638	0.7290612
DDB_G0292878	1464.199	0.05330174	0.19948352	0.6442739	0.8275004
DDB_G0292880	218.474	-0.4210529	0.26790422	0.01714349	0.1823178
DDB_G0292882	1223.152	0.03501328	0.1677938	0.7264811	0.8716446
DDB_G0292884	2390.951	-0.4206493	0.19745499	0.005676289	0.1077824
DDB_G0292886	564.883	-0.01081967	0.1554475	0.9083381	0.9628931
DDB_G0292888	97.84896	0.8847084	0.67314947	0.0008231459	0.04184954
DDB_G0292890	354.6109	-0.08239371	0.29227812	0.547472	0.769459
DDB_G0292892	391.5247	-0.1312053	0.24349029	0.3282765	0.6141017
DDB_G0292894	687.4263	-0.2471919	0.23662489	0.08027084	0.3519818
DDB_G0292896	213.9883	0.1954233	0.29085291	0.1978659	0.4924025
DDB_G0292898	488.4897	-0.1714384	0.26375189	0.2317824	0.524895
DDB_G0292900	1056.022	0.1267768	0.2647068	0.3639807	0.6410006
DDB_G0292902	231.8919	0.05227248	0.23085592	0.6812341	0.847753
DDB_G0292904	1458.249	-0.0317762	0.14368562	0.7128422	0.8656998
DDB_G0292906	110.8643	-0.08540196	0.27676387	0.5342391	0.7590219
DDB_G0292908	11.70471	-0.1959383	0.41681393	0.1125359	0.4000684
DDB_G0292912	1840.416	-0.0820562	0.33105742	0.5207931	0.7518951
DDB_G0292914	253.4781	0.4230644	0.41810171	0.02512494	0.2195972
DDB_G0292916	6.301208	0.06363812	0.34628392	0.5855766	NA
DDB_G0292918	3595.094	0.2453397	0.30149958	0.1256525	0.4144542
DDB_G0292920	574.8836	-0.19472	0.24170313	0.1575419	0.4522111
DDB_G0292922	160.3725	-0.0633434	0.2660152	0.6385893	0.8255255
DDB_G0292924	2268.526	-0.09001621	0.23167887	0.4835951	0.7253823
DDB_G0292926	773.6939	0.1397674	0.25579766	0.3130738	0.602353
DDB_G0292928	26.641	0.03897193	0.26028372	0.7695155	0.8918691
DDB_G0292930	233.8987	0.02178317	0.17610005	0.8353553	0.9285305
DDB_G0292932	99.16012	0.2724019	0.31263481	0.1001011	0.3818719
DDB_G0292934	174.3734	0.2834567	0.33217874	0.09305552	0.3734513
DDB_G0292936	130.2521	0.3174662	0.39071802	0.06141502	0.3173887
DDB_G0292940	0.7483979	0.03600163	0.40952489	0.513704	NA
DDB_G0292942	0.4626298	-0.02515627	0.41705348	0.5570969	NA
DDB_G0292944	0.7512928	0.01196614	0.39508242	0.8541911	NA
DDB_G0292946	233.9337	-0.1645474	0.26424579	0.2494593	0.5436549
DDB_G0292948	4448.671	-0.1774874	0.21291643	0.1509628	0.444807
DDB_G0292950	106.5605	-0.002680513	0.2343727	0.9832357	0.9924174
DDB_G0292952	153.2927	0.1949253	0.31519236	0.2032502	0.4968977
DDB_G0292958	711.403	-0.1232117	0.22927576	0.33805	0.6210198
DDB_G0292960	607.3018	0.2092708	0.2324929	0.1219153	0.4107566
DDB_G0292962	62.60741	0.09404561	0.31028571	0.4895893	0.7292329
DDB_G0292964	175.5532	0.04827322	0.15001964	0.5878156	0.7929732
DDB_G0292966	14.41169	0.1478025	0.37527117	0.2343871	0.5271509
DDB_G0292968	8031.178	-0.1854762	0.36376046	0.1889698	0.4830143
DDB_G0292970	0.7114349	-0.01484369	0.39577838	0.818524	NA
DDB_G0292972	1190.35	0.1206173	0.23547122	0.3568034	0.6357071
DDB_G0292974	1464.01	-0.1308497	0.20578189	0.2672563	0.5611555
DDB_G0292976	75.36517	-0.1310791	0.34946212	0.3181771	0.6060237
DDB_G0292978	545.1922	0.08474745	0.19541733	0.4530189	0.707374
DDB_G0292980	190.8958	0.1082773	0.30788451	0.4352325	0.69686
DDB_G0292984	0.7920845	-0.06890503	0.42160363	0.2575399	NA
DDB_G0292986	8258.037	0.3846688	0.32437599	0.03654964	0.2557768
DDB_G0292988	2580.365	-0.3120273	0.26884647	0.0531645	0.3002425
DDB_G0292990	119.4471	0.05700674	0.1854131	0.5996752	0.8015397
DDB_G0292992	1138.744	0.0603535	0.17269425	0.5527361	0.7728582
DDB_G0292994	8456.594	-0.1412732	0.231781	0.2782814	0.5722944
DDB_G0292996	2026.446	-0.06691144	0.27003487	0.6213334	0.8154321
DDB_G0292998	2083.25	0.05401316	0.17468713	0.6002214	0.8016128
DDB_G0293000	45630.42	0.1212797	0.24251753	0.3631718	0.6408883
DDB_G0293002	1772.064	0.2025874	0.26781494	0.1697485	0.4637063
DDB_G0293004	3402.06	-0.05348286	0.13518613	0.4991534	0.7364462
DDB_G0293006	5638.991	-0.05962965	0.28606168	0.6589458	0.834494
DDB_G0293008	3481.546	0.3965468	0.34060942	0.03441882	0.2513983
DDB_G0293010	1171.053	-0.09899454	0.28537124	0.4765717	0.7208384
DDB_G0293012	10514.25	-0.07828158	0.22235983	0.5308115	0.7583205
DDB_G0293014	6652.512	-0.2527265	0.30146727	0.1170361	0.4051747
DDB_G0293016	21.91115	0.11576	0.2917615	0.4120937	0.6792669
DDB_G0293020	46.957	-0.07099951	0.31040712	0.5928397	0.7966451
DDB_G0293022	0.6511746	0.03173896	0.40868237	0.5593149	NA
DDB_G0293024	0.8962982	0.06299279	0.40899978	0.3535721	NA
DDB_G0293026	455.0323	-0.1858383	0.36705033	0.1846576	0.4787688
DDB_G0293028	31.99428	-0.2064701	0.31831213	0.1833389	0.4771735
DDB_G0293030	569.3644	0.06323942	0.21166036	0.6000078	0.8016128
DDB_G0293032	3515.695	0.4770034	0.35898444	0.01735307	0.1838509
DDB_G0293034	4146.345	0.2263804	0.30921044	0.1525526	0.446923
DDB_G0293036	150.5237	0.2034815	0.25650795	0.1578273	0.4522111
DDB_G0293038	2148.516	0.09639748	0.26511067	0.4822187	0.7245912
DDB_G0293040	320.0487	0.3194015	0.36936711	0.06584911	0.3256532
DDB_G0293042	461.6983	0.1801439	0.3088654	0.2321335	0.524895
DDB_G0293044	165.8455	0.1340442	0.27027682	0.3430469	0.6252535
DDB_G0293046	32.97392	-0.1357944	0.3169373	0.3393735	0.6224338
DDB_G0293048	178.4472	-0.212173	0.35418237	0.1611782	0.4559145
DDB_G0293050	3464.536	0.1552263	0.20479573	0.188964	0.4830143
DDB_G0293052	3304.604	-0.009719322	0.16718022	0.9228613	0.9692501
DDB_G0293054	80.83788	-0.03624453	0.2084814	0.7613064	0.8882279
DDB_G0293056	466.6888	-0.3383746	0.40080158	0.05020161	0.2930884
DDB_G0293058	53.9849	-0.1355234	0.26156099	0.3319988	0.616495
DDB_G0293060	174.1348	-0.5409953	0.44585385	0.009496227	0.1390701
DDB_G0293062	51.95299	-0.08377697	0.2703311	0.5402224	0.7641424
DDB_G0293064	796.2297	-0.163789	0.2416389	0.2265328	0.5197907
DDB_G0293066	10039.43	0.6259099	0.36937452	0.004467093	0.09769376
DDB_G0293068	558.3715	-0.3321949	0.49955442	0.02697193	0.2249195
DDB_G0293070	10722.47	0.4434846	0.4322459	0.02044524	0.1982959
DDB_G0293072	282.9372	0.2818465	0.3744394	0.08632638	0.3630358
DDB_G0293074	1700.7	-0.2020659	0.27268462	0.1745694	0.4683377
DDB_G0293076	3628.975	-0.1392861	0.17002926	0.1566547	0.4516429
DDB_G0293078	46.17778	0.2275418	0.33011466	0.1513842	0.4454543
DDB_G0293082	86.02359	-0.1388197	0.33756481	0.3135062	0.602353
DDB_G0293084	12225.08	-0.220699	0.27261324	0.1435204	0.4393839
DDB_G0293086	366.1699	-0.05081646	0.23791129	0.6940589	0.8546299
DDB_G0293088	10927.97	-0.2234533	0.27301612	0.139702	0.4347804
DDB_G0293090	6341.305	-0.04412011	0.19945408	0.7025275	0.8594452
DDB_G0293092	1.768984	-0.05086886	0.3763876	0.5799155	NA
DDB_G0293096	0.3009212	-0.00039884	0.41310079	0.9924148	NA
DDB_G0293098	42.56494	0.1926747	0.32202824	0.2062723	0.5001449
DDB_G0293100	110.9206	0.006692854	0.1559181	0.9434133	0.9797587
DDB_G0293102	1610.635	-0.1972762	0.30410854	0.1983937	0.4928494
DDB_G0293106	445.4397	-0.2396939	0.34091274	0.1344359	0.4260326
DDB_G0293108	543.4179	0.06801878	0.19933832	0.554795	0.7743297
DDB_G0293110	688.0945	0.1286706	0.26922886	0.3603666	0.6387524
DDB_G0293112	6.511186	-0.04547843	0.38411807	0.5865382	NA
DDB_G0293114	143.9751	-0.08851945	0.17850153	0.392903	0.6654547
DDB_G0293116	486.5102	0.6309432	0.57925125	0.003829509	0.09024636
DDB_G0293118	320.7737	-0.07021761	0.19310679	0.5311321	0.7583205
DDB_G0293120	2166.24	0.2071308	0.29434057	0.1781464	0.4716431
DDB_G0293122	366.2976	-0.121462	0.30884089	0.3882976	0.6613185
DDB_G0293124	7710.135	-0.1605197	0.31840038	0.2736523	0.5671221
DDB_G0293126	404.6508	-0.06178828	0.19839099	0.5905027	0.7950718
DDB_G0293128	3441.968	-0.03898501	0.17307249	0.7044851	0.8609607
DDB_G0293130	1484.855	-0.3006167	0.21765492	0.03366822	0.2478484
DDB_G0293132	1405.941	-0.2756644	0.22919032	0.05266178	0.2989753
DDB_G0293134	1.127151	-0.0004944089	0.39197759	0.9941974	NA
DDB_G0293136	31.51262	0.2390935	0.39444455	0.1035996	0.3860557
DDB_G0293138	3110.508	-0.5113778	0.31223516	0.0102145	0.1435265
DDB_G0293140	58.59059	0.2266301	0.3278345	0.1528983	0.4475858
DDB_G0293142	18.3561	0.2254423	0.47866069	0.05057918	0.2939887
DDB_G0293144	62.10305	1.054249	1.30605983	NA	NA
DDB_G0293148	559.4262	-0.129691	0.26828041	0.3563154	0.6353652
DDB_G0293150	29.73271	0.1547792	0.30728962	0.2909061	0.5846935
DDB_G0293152	6.13789	-0.09990544	0.36548942	0.3810202	NA
DDB_G0293154	16.49118	-0.1405934	0.33635877	0.3101641	0.6003538
DDB_G0293158	2.559882	0.07692945	0.4135632	0.2800029	NA
DDB_G0293160	25.61716	0.03096715	0.38829908	0.6831814	0.8491423
DDB_G0293162	48.24314	-0.03786529	0.2266331	0.7632646	0.8889201
