gene_id	WT1_vegetativ	WT2_vegetativ	WT3_vegetativ	D1_vegetativ	D2_vegetativ	D3_vegetativ
DDB_G0280559	5.20249694	5.20249694	5.20249694	5.50044017	5.20249694	5.45868301
DDB_G0280561	5.86020925	5.86045107	5.71270866	5.7952645	5.73707542	5.60677107
DDB_G0280565	9.49416289	9.53518233	10.18495087	8.85286876	9.30254632	8.47900439
DDB_G0280567	13.5325694	13.50259466	13.31791087	12.7236085	13.2865217	12.96854697
DDB_G0280569	10.97761552	10.84564285	10.56162003	9.79010697	10.33851175	10.6260427
DDB_G0280571	5.71370344	5.71389267	5.63434117	5.41336146	5.47093056	5.5643259
DDB_G0280573	5.71370344	5.71389267	5.39619983	6.00934262	5.58157579	5.7998206
DDB_G0280575	10.71688449	10.64111583	10.59550666	10.99315552	10.2936248	10.28176555
DDB_G0280577	7.18280218	7.16680744	7.11906021	7.35643432	7.46938715	7.46897247
DDB_G0280579	8.93138905	9.0563666	8.5041483	7.89581104	8.81485136	8.64914347
DDB_G0280581	6.54512563	6.48699019	6.11678443	6.15240784	6.15438443	6.28058332
DDB_G0280583	8.69534742	8.83660294	8.65585692	8.8846802	8.97460421	8.74694993
DDB_G0280585	9.22337331	9.34372755	9.27435411	9.91802247	9.61708999	9.93278557
DDB_G0280587	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.5160544
DDB_G0280589	5.4986683	5.20249694	5.47622922	6.31153819	5.47093056	5.9835787
DDB_G0280591	6.70378162	6.62783079	6.36569528	6.36470663	6.95515858	6.63827882
DDB_G0280593	8.36456243	8.28735757	8.33717806	8.5134997	8.18062239	7.95442633
DDB_G0280595	9.55231643	9.32977365	9.25872608	8.7555863	9.03593175	9.40674251
DDB_G0280597	5.20249694	5.49877869	5.20249694	5.41336146	5.58157579	5.5160544
DDB_G0280599	8.87474105	8.90898404	8.90184556	9.2272715	9.1215911	8.87311533
DDB_G0280601	5.20249694	5.20249694	5.39619983	5.41336146	5.20249694	5.45868301
DDB_G0280603	6.70378162	6.72866449	6.93542933	7.36372037	6.57286294	6.74080195
DDB_G0280605	5.4986683	5.20249694	5.20249694	5.20249694	5.47093056	5.45868301
DDB_G0280607	9.08897446	9.02634975	8.95140072	8.88225822	8.72990024	9.44107251
DDB_G0280609	6.28690659	6.12525948	6.24163947	6.19498106	6.04074263	6.14544329
DDB_G0280613	6.07902811	6.24950562	6.07735566	6.27433543	6.28528119	6.28058332
DDB_G0280615	6.48653931	6.42483405	6.72882515	8.1456697	6.42635083	7.70866555
DDB_G0280619	6.54512563	6.42483405	6.86443863	7.51456788	6.6174888	6.6284707
DDB_G0280621	7.55379541	7.45110842	6.96940872	7.24988613	8.43408541	7.48375138
DDB_G0280623	5.92176773	6.2872941	6.93542933	6.2551502	6.50220229	6.23780872
DDB_G0280627	5.4986683	5.62077281	5.53749911	5.92599803	5.47093056	5.60677107
DDB_G0280629	5.62061751	5.49877869	5.53749911	6.36470663	5.66611114	6.14544329
DDB_G0280633	7.21542937	7.02511444	6.60958333	6.73652757	8.74730128	7.36060272
DDB_G0280635	5.86020925	6.4563897	6.11678443	6.77227555	6.15438443	5.85102995
DDB_G0280637	7.43689453	7.19986707	7.3178255	7.57784329	7.5638419	7.73735902
DDB_G0280639	11.5330941	11.30714897	11.54317479	9.84932755	10.19627852	9.51543733
DDB_G0280643	7.67271148	7.36786542	7.40974779	6.19498106	6.81708108	6.16154979
DDB_G0280649	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.5643259
DDB_G0280653	5.62061751	5.20249694	5.39619983	5.56707929	5.58157579	5.20249694
DDB_G0280659	5.62061751	5.20249694	5.58903657	5.20249694	5.20249694	5.45868301
DDB_G0280661	5.4986683	5.20249694	5.47622922	5.56707929	5.58157579	5.5643259
DDB_G0280663	5.71370344	5.49877869	5.47622922	5.56707929	5.47093056	5.7128769
DDB_G0280665	5.4986683	5.71389267	5.39619983	5.41336146	5.20249694	5.38376669
DDB_G0280669	5.4986683	5.62077281	5.58903657	5.41336146	5.58157579	5.20249694
DDB_G0280671	5.20249694	5.20249694	5.20249694	5.20249694	5.47093056	5.5160544
DDB_G0280673	5.4986683	5.49877869	5.39619983	5.50044017	5.47093056	5.38376669
DDB_G0280675	5.20249694	5.49877869	5.39619983	5.20249694	5.47093056	5.64507003
DDB_G0280685	5.20249694	5.20249694	5.53749911	5.20249694	5.20249694	5.38376669
DDB_G0280689	6.45594831	6.2872941	6.38011379	7.37817164	6.68117717	6.65763588
DDB_G0280691	5.20249694	5.62077281	5.58903657	5.50044017	5.58157579	5.5643259
DDB_G0280693	5.92176773	5.79199281	6.01417845	6.0351031	6.04074263	6.14544329
DDB_G0280699	5.20249694	5.71389267	5.53749911	5.50044017	5.58157579	5.74348873
DDB_G0280701	6.92692479	6.67938969	6.87354767	7.08943638	6.76080568	6.59850478
DDB_G0280703	5.79177542	5.49877869	5.63434117	6.06000893	5.85538562	5.7723869
DDB_G0280705	10.73941125	10.74831233	10.35290759	10.08976403	11.13996166	10.39032363
DDB_G0280707	5.4986683	5.49877869	5.53749911	5.50044017	5.20249694	5.38376669
DDB_G0280709	5.20249694	5.20249694	5.39619983	5.20249694	5.20249694	5.20249694
DDB_G0280711	8.082629	8.04057148	8.48804304	8.69606573	7.94153897	8.08954809
DDB_G0280713	6.72814172	6.88613344	7.17706204	7.1594903	6.66035403	6.80993495
DDB_G0280717	6.5162447	6.35853053	5.94504523	6.49377303	6.22227299	6.16154979
DDB_G0280719	5.20249694	5.20249694	5.47622922	5.20249694	5.20249694	5.20249694
DDB_G0280721	6.16837209	5.79199281	5.84021483	6.9861742	6.31522148	6.3346762
DDB_G0280723	5.20249694	5.62077281	5.20249694	5.56707929	5.47093056	5.5160544
DDB_G0280725	6.88556681	7.23208939	7.21888347	7.07129202	7.00309882	6.77588796
DDB_G0280727	5.20249694	5.20249694	5.39619983	6.79550325	5.20249694	5.60677107
DDB_G0280733	5.20249694	5.71389267	5.58903657	10.12484437	6.31522148	6.19286722
DDB_G0280737	5.71370344	5.20249694	5.20249694	7.89581104	5.58157579	5.74348873
DDB_G0280739	5.20249694	5.20249694	5.47622922	5.41336146	5.20249694	5.5160544
DDB_G0280741	6.07902811	5.71389267	5.78017525	6.06000893	5.58157579	5.82598355
DDB_G0280747	7.7608366	7.63886967	7.64252879	7.87113894	7.81290971	8.04162718
DDB_G0280751	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.38376669
DDB_G0280753	5.4986683	5.20249694	5.39619983	5.41336146	5.58157579	5.38376669
DDB_G0280755	15.4043891	15.31399024	15.19244665	14.96686463	15.14854003	15.31365798
DDB_G0280757	5.4986683	5.20249694	5.78017525	5.62311022	5.20249694	5.20249694
DDB_G0280759	13.71020205	13.78687469	13.68517105	13.70873452	12.93712233	12.98386672
DDB_G0280761	5.62061751	5.49877869	5.47622922	6.50880629	5.47093056	5.60677107
DDB_G0280763	10.24186758	10.26316841	10.30135333	10.35947212	10.40536654	9.46867026
DDB_G0280765	12.8347695	12.81757751	12.77776457	12.79221213	12.95697571	12.29543894
DDB_G0280767	8.37144818	8.21240979	8.36984606	8.62815595	8.46608278	8.60631389
DDB_G0280769	5.20249694	5.49877869	5.20249694	5.41336146	5.20249694	5.5160544
DDB_G0280771	5.62061751	5.79199281	5.47622922	5.75746078	5.73707542	5.7998206
DDB_G0280773	8.72775241	8.95071197	8.89780574	8.76877304	9.0001765	8.62145185
DDB_G0280775	11.54216434	11.43041528	11.39361026	10.97236263	11.47543547	11.21559309
DDB_G0280777	9.46577185	9.48258728	9.59104139	9.49404404	9.58134067	8.95368937
DDB_G0280779	7.35278013	7.74009759	7.77043962	7.66748594	8.67638067	8.23550764
DDB_G0280781	5.20249694	5.49877869	5.47622922	5.62311022	5.58157579	5.5160544
DDB_G0280783	6.16837209	6.12525948	6.07735566	6.15240784	6.11826808	6.20810647
DDB_G0280785	6.67888113	6.42483405	6.76922485	7.07129202	6.31522148	6.79303678
DDB_G0280787	8.6167289	8.7339893	8.60707064	9.10821324	8.5969306	8.40577064
DDB_G0280789	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.45868301
DDB_G0280791	5.79177542	5.49877869	5.47622922	5.56707929	5.47093056	5.38376669
DDB_G0280793	7.09734922	7.16680744	7.25937802	7.47510697	7.62329386	7.11869086
DDB_G0280795	7.38142255	7.21607994	7.08902271	7.24192787	7.35586036	6.98864062
DDB_G0280797	11.99001829	12.10008895	11.72134418	10.99649927	11.74687561	11.02317106
DDB_G0280799	6.62733735	6.62783079	6.68693026	6.15240784	6.3442319	6.30802298
DDB_G0280801	14.36549474	14.33927791	14.26829942	13.36510059	14.18892472	13.5116986
DDB_G0280803	10.63585344	10.78447019	10.34702399	9.70533111	10.69976758	10.53723269
DDB_G0280805	10.08506246	10.25398315	9.44418299	8.5197715	10.02432219	9.55290509
DDB_G0280807	5.4986683	5.49877869	5.20249694	5.41336146	5.20249694	5.45868301
DDB_G0280809	6.7982409	7.16680744	7.27259712	7.05287853	7.07905365	6.85920783
DDB_G0280811	6.28690659	6.21005043	6.17255622	6.46302999	6.11826808	6.19286722
DDB_G0280813	9.27887815	9.4951371	9.64125571	10.77230844	9.51718535	9.61433148
DDB_G0280815	13.13593921	13.10597743	13.04980203	12.72730172	12.89778557	12.9042734
DDB_G0280817	5.20249694	5.49877869	5.58903657	5.75746078	5.58157579	5.64507003
DDB_G0280819	10.42801309	10.39434922	10.25261397	10.46948113	10.44695097	10.56245614
DDB_G0280823	16.47193416	16.42296717	16.36772497	16.04018887	16.27623106	15.92985286
DDB_G0280825	6.48653931	6.24950562	6.55075573	6.58089366	6.66035403	6.72284516
DDB_G0280827	8.09104688	8.01419368	8.24722457	7.74063597	7.79594815	8.15097831
DDB_G0280829	6.98641097	6.75251819	7.18412855	6.82949412	6.72169307	6.58832876
DDB_G0280831	9.8854676	9.79563178	10.04382132	10.12076137	10.04194678	9.97934649
DDB_G0280833	5.71370344	5.49877869	5.53749911	6.08413314	5.7993338	5.82598355
DDB_G0280835	7.69528544	7.36786542	6.99428257	7.95796249	7.99424448	8.35474484
DDB_G0280837	5.20249694	5.20249694	5.20249694	5.41336146	5.47093056	5.45868301
DDB_G0280839	5.20249694	5.20249694	5.39619983	5.20249694	5.20249694	5.5643259
DDB_G0280841	7.07953675	6.94766368	6.90930028	6.99592859	7.25734273	7.10562556
DDB_G0280843	7.09734922	7.13286044	6.71849671	6.52362476	7.21836629	6.9741155
DDB_G0280845	9.14982959	9.35410455	9.76459083	9.44254796	9.12822717	8.52809778
DDB_G0280847	5.20249694	5.20249694	5.20249694	5.41336146	5.20249694	5.45868301
DDB_G0280849	11.41791244	11.3966157	11.49679438	11.17038536	11.34747742	10.97890617
DDB_G0280851	8.92210263	8.84646886	8.9078839	8.75823345	8.94856538	9.14171115
DDB_G0280853	9.16955257	8.95982138	9.09932081	8.26684688	8.26218972	7.53657514
DDB_G0280855	5.71370344	5.20249694	5.63434117	5.8957879	5.58157579	5.64507003
DDB_G0280857	7.68404553	7.35346246	7.71035694	7.25779534	6.79862539	6.8348306
DDB_G0280859	5.20249694	5.49877869	5.39619983	5.20249694	5.20249694	5.45868301
DDB_G0280861	5.71370344	5.49877869	5.47622922	5.67234499	5.58157579	5.74348873
DDB_G0280863	5.20249694	5.20249694	5.39619983	5.56707929	5.20249694	5.5643259
DDB_G0280865	5.62061751	5.62077281	5.39619983	5.67234499	5.66611114	5.38376669
DDB_G0280867	7.43689453	7.18344493	7.55529245	8.25933777	8.04501585	8.48138126
DDB_G0280869	8.10773134	8.1168254	8.27889865	8.61065807	8.28636081	8.05456862
DDB_G0280871	5.62061751	5.20249694	5.20249694	5.20249694	5.20249694	5.38376669
DDB_G0280873	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.45868301
DDB_G0280875	6.39182322	6.21005043	6.5746764	6.52362476	6.39973798	6.56768241
DDB_G0280877	9.60242423	9.48573504	9.53900752	9.29785573	9.47363208	9.52232279
DDB_G0280879	6.84271615	6.90699709	7.12645829	7.3118402	6.79862539	7.04507493
DDB_G0280881	6.32318848	6.32358776	6.55075573	6.10753886	6.25432973	5.96322167
DDB_G0280885	5.20249694	5.79199281	5.63434117	5.41336146	5.58157579	5.60677107
DDB_G0280887	10.09743391	10.03119457	10.00135499	10.10327824	10.05067879	10.36441969
DDB_G0280889	7.92165393	7.66202853	7.69610587	7.25779534	7.44745186	7.59191062
DDB_G0280891	8.33667736	8.28735757	8.22135941	8.26309735	8.03069852	8.15996373
DDB_G0280893	7.70643283	8.0664571	7.81491864	7.73514696	7.80445525	8.09581451
DDB_G0280895	7.86353564	7.90334403	8.16135243	8.60772064	8.27432734	7.78909229
DDB_G0280897	11.40967622	11.26299216	11.4553778	11.50605097	11.3289517	11.14390531
DDB_G0280901	5.62061751	5.62077281	6.11678443	6.00934262	5.95430202	5.82598355
DDB_G0280903	6.07902811	6.12525948	6.07735566	6.17396191	5.95430202	6.20810647
DDB_G0280905	7.68404553	7.75089252	7.63755104	7.24988613	7.64254066	7.78909229
DDB_G0280907	10.58846188	10.67039808	10.63164215	10.21377749	10.5052567	10.32171668
DDB_G0280909	12.20561721	12.21190259	12.14912771	11.92280563	12.01944616	12.11296157
DDB_G0280911	6.0302665	6.07934623	6.22487481	6.17396191	5.90671814	5.89825162
DDB_G0280913	7.55379541	7.62713931	7.46763437	7.71296643	8.10767782	7.71280194
DDB_G0280919	5.20249694	5.62077281	5.20249694	5.20249694	5.47093056	5.74348873
DDB_G0280921	10.44907387	10.45811685	10.69089243	11.50135198	10.38480578	10.54512741
DDB_G0280923	9.25693366	9.17831629	9.15614175	8.63682458	8.79826212	8.90694956
DDB_G0280925	5.4986683	5.49877869	5.20249694	5.20249694	5.20249694	5.38376669
DDB_G0280927	5.62061751	5.20249694	5.20249694	5.20249694	5.20249694	5.5643259
DDB_G0280929	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.45868301
DDB_G0280931	5.20249694	5.20249694	5.47622922	5.20249694	5.20249694	5.20249694
DDB_G0280935	5.92176773	5.71389267	5.94504523	6.10753886	5.99881265	5.89825162
DDB_G0280937	5.4986683	5.62077281	5.20249694	5.71674061	5.73707542	5.60677107
DDB_G0280939	5.20249694	5.49877869	5.58903657	5.50044017	5.66611114	5.45868301
DDB_G0280943	5.4986683	5.71389267	5.78017525	5.71674061	5.7993338	5.64507003
DDB_G0280945	7.55379541	7.6847969	7.74764396	7.9391357	7.78738773	7.66659163
DDB_G0280947	8.66218569	8.43938716	8.71687045	8.35395549	8.43946895	8.41326753
DDB_G0280953	5.4986683	5.20249694	5.47622922	5.67234499	5.20249694	5.20249694
DDB_G0280955	8.96342357	9.12269771	9.25400423	9.47974657	9.09473451	9.00553094
DDB_G0280957	5.20249694	5.20249694	5.20249694	5.41336146	5.58157579	5.38376669
DDB_G0280959	5.86020925	5.86045107	6.336192	6.17396191	5.99881265	6.04141717
DDB_G0280961	8.40538065	8.24287172	8.33115601	8.63105139	8.15453632	7.96133279
DDB_G0280963	7.27828631	7.39620371	7.49009699	9.01192707	8.82716764	8.5844038
DDB_G0280965	9.93916785	10.00733269	9.85968426	9.88949714	9.9137854	10.0548031
DDB_G0280967	11.39055248	11.50426757	11.51886405	11.03548906	11.35805807	10.59975306
DDB_G0280969	11.68822282	11.50194334	11.56201537	11.34446824	11.57251224	11.49124407
DDB_G0280971	11.06936925	11.06202073	11.33131385	11.28419098	11.0082202	10.73456414
DDB_G0280973	5.92176773	6.39224445	5.96884879	5.92599803	6.39973798	5.85102995
DDB_G0280975	12.00813205	11.83549857	11.96081475	11.61772458	11.80009044	11.91796881
DDB_G0280977	7.94981821	7.33889858	7.14839471	8.13336523	8.4013452	7.71280194
DDB_G0280979	6.35812003	6.12525948	7.15562276	8.35395549	6.83524886	7.94400141
DDB_G0280983	6.84271615	7.21607994	6.95253846	7.30425659	6.77987082	7.07907768
DDB_G0280985	11.12174351	11.02580314	11.10002441	10.83840158	10.96364574	11.17257286
DDB_G0280987	7.06146544	7.14994818	7.07372826	7.52103223	7.03404453	7.30003769
DDB_G0280989	7.73933572	7.8139256	7.89976244	7.9391357	8.62076388	8.1865781
DDB_G0280991	7.24724287	7.30927194	7.40974779	7.65002849	7.57393546	7.27154331
DDB_G0280993	10.2511233	10.27411394	10.28220926	9.41942388	9.72148183	9.73378277
DDB_G0280995	8.22688074	8.36542464	8.36396257	7.87113894	9.08453179	8.39318649
DDB_G0280997	6.98641097	6.62783079	6.8178045	6.97634107	7.57393546	7.54595828
DDB_G0280999	5.20249694	5.20249694	5.39619983	5.20249694	5.20249694	5.38376669
DDB_G0281001	5.4986683	5.62077281	5.20249694	5.50044017	5.73707542	5.64507003
DDB_G0281005	5.4986683	5.20249694	5.20249694	5.41336146	5.20249694	5.20249694
DDB_G0281007	5.20249694	5.62077281	5.39619983	5.50044017	5.47093056	5.5160544
DDB_G0281015	5.4986683	5.20249694	5.47622922	5.20249694	5.66611114	5.38376669
DDB_G0281021	5.86020925	6.12525948	5.58903657	5.41336146	5.20249694	5.45868301
DDB_G0281023	5.20249694	5.20249694	5.39619983	5.50044017	5.20249694	5.38376669
DDB_G0281025	10.23441994	10.427403	10.30742608	9.72968401	9.85914335	9.29316454
DDB_G0281027	10.80243829	10.35880663	10.48534527	9.72968401	10.34562235	9.9843359
DDB_G0281029	6.98641097	7.11553718	7.13381303	7.06211948	7.03404453	7.04507493
DDB_G0281031	9.69225031	9.58004166	9.5364204	10.22427982	9.13153369	8.72312241
DDB_G0281033	7.90255275	7.4375954	7.71977511	7.48839143	7.29517133	7.56452904
DDB_G0281035	6.75198862	6.7987835	6.82728104	5.8957879	5.85538562	5.9835787
DDB_G0281037	7.83352728	7.80362017	7.9912734	8.957791	8.27432734	8.84949391
DDB_G0281039	5.62061751	5.20249694	5.63434117	5.62311022	5.47093056	5.5643259
DDB_G0281043	7.96828001	8.01419368	8.08432313	8.09154734	7.98683706	8.12060179
DDB_G0281045	11.88045972	11.90516141	12.10408585	11.58848481	11.67196995	11.10744067
DDB_G0281047	8.6167289	8.71254714	8.76430649	8.76087568	8.80658091	8.39823365
DDB_G0281049	8.87474105	8.84154444	9.20753857	7.25779534	7.77010404	7.97162815
DDB_G0281051	11.12978917	11.14679158	11.18406461	11.03494716	11.14567316	11.28455871
DDB_G0281053	6.94708058	6.67938969	6.40832554	6.87333171	7.16447256	7.1882207
DDB_G0281055	8.86022015	8.74986125	8.68199101	8.364474	8.5969306	8.76844646
DDB_G0281057	5.86020925	5.92203132	5.94504523	6.08413314	5.58157579	5.85102995
DDB_G0281059	7.11491104	7.41014628	6.98604763	6.63525318	7.12249016	7.28301668
DDB_G0281061	9.8973133	9.96965889	9.73895803	9.69574796	9.87102838	10.07520964
DDB_G0281065	8.96794178	9.16264466	8.92782901	9.15503044	8.99291675	9.14915701
DDB_G0281067	12.29819338	12.15486172	12.21718322	11.89262237	12.20863687	11.48099635
DDB_G0281069	10.2511233	10.48348277	10.39557249	10.30924156	10.32993244	10.13922834
DDB_G0281071	10.99863784	10.85052379	10.83074625	10.32618047	10.29949588	10.53779804
DDB_G0281073	6.65341055	6.21005043	6.65444467	6.5382359	6.76080568	7.010109
DDB_G0281075	5.79177542	6.12525948	5.96884879	6.69961707	6.3442319	6.55720738
DDB_G0281077	7.35278013	7.21607994	7.17706204	6.55264673	6.95515858	6.91420639
DDB_G0281079	5.71370344	5.79199281	5.96884879	5.75746078	7.87067265	6.4578894
DDB_G0281081	9.37026906	9.24678969	8.87743312	8.18987996	9.28188209	9.00717231
DDB_G0281083	5.97809553	5.79199281	5.63434117	5.9826421	5.99881265	5.5160544
DDB_G0281085	7.30859962	7.41014628	7.25937802	7.21775191	7.79594815	7.58738571
DDB_G0281087	6.0302665	6.07934623	6.15437894	7.19310913	6.42635083	6.94453294
DDB_G0281089	8.84062582	9.1899584	9.27745936	9.15903001	8.88720036	8.89635157
DDB_G0281091	9.70309376	9.66020523	9.81878598	9.61669093	9.73238494	9.69674947
DDB_G0281093	15.8475488	15.61588528	15.59151106	15.326506	15.52595103	15.55959242
DDB_G0281095	6.54512563	6.48699019	6.47553566	6.97634107	7.3793652	6.74967499
DDB_G0281097	8.76984077	8.87566314	8.73058591	8.61065807	8.76875729	8.79534401
DDB_G0281099	10.16363928	10.10867219	10.31799217	10.7407508	10.17567465	10.21968068
DDB_G0281101	11.65794706	11.58627069	11.6754539	11.18511203	11.97752256	11.67635705
DDB_G0281103	11.0226026	10.93451872	10.89110194	10.66080401	10.87309069	10.89051012
DDB_G0281105	6.12492577	5.97837883	5.94504523	6.81827379	7.178162	6.78449425
DDB_G0281107	5.20249694	5.20249694	5.39619983	5.20249694	5.47093056	5.20249694
DDB_G0281109	12.04581832	11.95924416	11.94314171	11.52353709	11.88740032	11.79927341
DDB_G0281111	7.61456805	7.90334403	7.74303865	7.78906568	7.83796403	7.68357848
DDB_G0281113	5.62061751	5.71389267	5.89476672	6.00934262	5.66611114	5.87508491
DDB_G0281115	6.92692479	7.52941189	7.06600987	7.52103223	7.03404453	7.34979864
DDB_G0281117	5.20249694	5.49877869	5.39619983	6.39858188	5.47093056	5.45868301
DDB_G0281121	5.20249694	5.71389267	5.67520921	5.9826421	5.20249694	5.20249694
DDB_G0281127	5.4986683	5.49877869	5.47622922	5.56707929	5.66611114	5.5160544
DDB_G0281129	5.92176773	5.49877869	5.53749911	5.62311022	5.20249694	5.20249694
DDB_G0281131	5.4986683	5.20249694	5.47622922	7.63234212	6.37238333	6.12901733
DDB_G0281133	6.32318848	6.39224445	6.336192	6.91560324	6.22227299	6.65763588
DDB_G0281135	5.71370344	5.79199281	5.39619983	7.80483412	6.28528119	6.36059856
DDB_G0281137	9.13385306	9.26157134	9.15106848	9.71891141	8.95231443	9.16393346
DDB_G0281139	7.43689453	7.00620776	7.29863536	8.3574704	7.68948956	8.06419614
DDB_G0281141	10.32310244	10.21664476	10.65086856	10.81460204	10.12697084	10.17529871
DDB_G0281143	5.4986683	5.62077281	5.39619983	5.41336146	5.7993338	6.39821808
DDB_G0281147	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.5160544
DDB_G0281149	5.20249694	5.20249694	5.47622922	5.20249694	5.90671814	5.7128769
DDB_G0281151	10.70884905	10.71925225	10.63285134	10.49886734	10.65469055	10.73801169
DDB_G0281153	11.26468764	11.3168786	11.15994991	10.86059174	11.01804009	11.19675055
DDB_G0281155	5.62061751	5.71389267	5.81097935	5.8306795	5.73707542	6.05974117
DDB_G0281157	5.20249694	5.20249694	5.47622922	5.20249694	5.47093056	5.45868301
DDB_G0281159	8.56976596	8.84646886	8.63167358	7.99030421	8.67638067	8.43552191
DDB_G0281161	6.16837209	5.92203132	6.22487481	6.08413314	5.66611114	5.92061637
DDB_G0281163	7.67271148	7.80362017	7.71035694	7.82042268	7.75259835	7.63196302
DDB_G0281165	10.74466089	10.69503215	10.61399385	10.9712301	10.71302028	9.94989166
DDB_G0281167	10.93117935	10.86144585	11.03932451	11.05218758	10.77856619	10.44861317
DDB_G0281171	10.8938678	10.80598871	10.70934939	9.77068152	10.82507824	10.73308409
DDB_G0281173	5.20249694	5.20249694	5.20249694	5.20249694	5.20249694	5.45868301
DDB_G0281175	10.02587996	10.01170075	9.84618033	9.4160898	9.94034725	10.04528621
DDB_G0281177	9.21580742	9.15077727	9.10107624	8.94160661	8.76875729	9.23421145
DDB_G0281179	8.14858847	8.38598441	8.30987328	8.21730243	8.15453632	7.7003547
DDB_G0281181	5.62061751	5.49877869	5.20249694	5.71674061	5.73707542	5.5643259
DDB_G0281183	6.6006258	6.77588351	6.65444467	6.60841449	6.77987082	6.86722267
DDB_G0281185	11.84302927	11.82685883	11.71336807	11.24584075	11.60307623	11.10629807
DDB_G0281187	5.20249694	5.71389267	5.86808896	5.62311022	6.22227299	6.05974117
DDB_G0281193	5.62061751	5.20249694	5.84021483	5.50044017	5.47093056	5.85102995
DDB_G0281195	5.20249694	5.20249694	5.63434117	5.20249694	5.20249694	5.38376669
DDB_G0281199	5.86020925	5.62077281	6.07735566	5.92599803	6.50220229	6.36059856
DDB_G0281201	5.62061751	6.07934623	5.63434117	5.95490074	6.42635083	6.19286722
DDB_G0281203	6.6006258	6.48699019	6.44918847	6.21549909	6.68117717	5.9835787
DDB_G0281205	5.79177542	5.62077281	5.78017525	5.41336146	5.73707542	5.7128769
DDB_G0281207	9.31472147	8.76034496	9.71629091	10.52303501	10.040194	10.64190486
DDB_G0281209	6.57323645	6.6011113	6.84600677	7.37817164	6.70161804	6.78449425
DDB_G0281211	14.73462033	14.78900775	14.76334409	12.27861398	12.37100034	12.52792328
DDB_G0281213	7.06146544	7.11553718	7.0186596	7.19310913	7.09370106	7.22459726
DDB_G0281215	9.98206522	10.05042787	10.04382132	9.87865259	10.25637813	10.02121497
DDB_G0281217	7.11491104	7.32416979	7.25937802	7.37096599	7.15063328	7.1820555
DDB_G0281219	10.37989139	10.40434523	10.40197103	11.36832114	10.92145939	11.08904943
DDB_G0281221	7.45040464	7.38211127	7.27259712	7.39246498	7.25734273	7.13162137
DDB_G0281223	6.24913047	6.4563897	6.47553566	7.37817164	6.22227299	6.76721677
DDB_G0281225	8.18043372	8.22772361	8.12337007	8.08303084	8.2125596	8.25795456
DDB_G0281227	6.28690659	6.07934623	5.94504523	5.8957879	6.15438443	6.46940948
DDB_G0281229	10.73809585	10.78191735	11.0121753	10.86547684	11.73285296	10.89977354
DDB_G0281231	8.95434401	8.74986125	9.17459134	9.15903001	8.50251895	7.80847858
DDB_G0281233	5.20249694	5.49877869	5.20249694	5.20249694	5.20249694	5.5160544
DDB_G0281235	9.99314461	9.91939273	9.86793179	9.95748897	10.13191603	10.07910102
DDB_G0281237	7.9774192	7.90334403	7.98355234	8.48813043	7.91049238	7.72513599
DDB_G0281239	10.83479473	10.91368286	10.81378892	11.17235763	10.77224962	11.00243744
DDB_G0281241	8.17254025	8.18912003	8.07710443	7.46841445	8.16110368	7.76545928
DDB_G0281243	7.51596012	7.51667778	7.55529245	8.30744342	7.86256832	8.51192205
DDB_G0281245	5.79177542	5.20249694	5.63434117	5.8306795	5.20249694	5.60677107
DDB_G0281249	6.94708058	6.57371375	6.97775664	7.2812352	6.76080568	6.51423513
DDB_G0281251	9.01672054	9.0563666	9.3529809	9.36858003	8.99291675	8.46705967
DDB_G0281253	5.4986683	5.20249694	5.39619983	5.50044017	5.20249694	5.5160544
DDB_G0281255	12.93428345	12.91395314	13.03719237	12.52978413	12.81701873	12.2129332
DDB_G0281257	7.18280218	7.66202853	7.94428643	8.20561573	7.29517133	7.45902737
DDB_G0281259	7.6263992	7.62713931	7.58673348	7.69041716	7.69868685	7.61874438
DDB_G0281261	8.43851515	8.56467227	8.61202551	8.59294145	8.49737096	8.63855674
DDB_G0281263	7.94049389	7.9224485	7.82798485	7.50807196	7.5226873	8.00540265
DDB_G0281265	9.88070187	10.03977445	10.27292891	9.94136897	9.99204355	9.96090254
DDB_G0281267	5.97809553	6.12525948	6.24163947	5.95490074	5.85538562	6.12901733
DDB_G0281269	8.43851515	8.37231132	8.19500717	8.01295104	8.52292541	8.5165626
DDB_G0281271	6.12492577	5.97837883	6.19035119	6.29312457	6.11826808	5.7723869
DDB_G0281273	5.20249694	5.49877869	5.20249694	5.41336146	5.66611114	5.38376669
DDB_G0281277	10.75770194	10.93106692	11.03338624	10.89324938	10.78276191	10.12875432
DDB_G0281279	13.94498989	14.00427847	14.01578872	13.8330534	13.86856297	13.3976593
DDB_G0281281	9.63110289	9.38141487	9.77120315	9.4160898	9.24879524	8.26904461
DDB_G0281283	10.09743391	9.86489334	10.04836261	9.7641476	9.87102838	10.07676745
