gene_id	WT1_aggregat	WT2_aggregat	WT3_aggregat	D1_aggregat	D2_aggregat	D3_aggregat
DDB_G0287617	9.85698867	9.89492071	9.89664526	9.93363802	9.83129071	9.84041594
DDB_G0287619	12.36267948	12.43942159	12.39400291	12.08287972	12.04399523	11.76663786
DDB_G0287621	11.48074899	11.42969867	11.25365057	11.16259569	11.60752456	11.54875143
DDB_G0287623	8.23853038	8.13602706	8.39617775	7.75535535	7.96647673	8.31855959
DDB_G0287625	11.08839433	10.97425093	11.00583814	11.07510137	11.0442552	10.55964066
DDB_G0287627	8.76538692	8.8792241	9.00233368	9.67355048	9.11128556	9.05346113
DDB_G0287629	9.48760184	9.4744497	9.38181064	9.71107686	9.51933244	9.49061474
DDB_G0287631	11.28435874	11.17077595	11.42226299	11.04820057	10.93086053	11.66490926
DDB_G0287633	8.34667968	8.60963351	8.59607886	8.62731041	8.45741224	8.54960579
DDB_G0287635	9.01650173	8.96874885	9.11045224	9.1788245	9.134505	10.03372741
DDB_G0287637	8.5983269	8.81733908	8.7747388	9.2931385	8.99376148	8.70448116
DDB_G0287639	8.12112937	8.3517908	8.30687586	8.8228781	8.54594296	8.5712722
DDB_G0287641	5.77433213	5.98895432	5.91669939	5.82414251	5.83142766	5.81231358
DDB_G0287643	7.99263806	8.1196258	8.04642771	8.59286418	8.32613902	8.07977789
DDB_G0287645	8.3006969	8.48877524	8.24212046	8.49663139	8.30740482	8.29253006
DDB_G0287647	9.62587201	9.59313699	9.64597034	10.09017379	9.74653014	9.60661734
DDB_G0287649	9.47138008	9.58733375	9.42896969	9.07118546	8.47423677	8.95463508
DDB_G0287651	8.8625085	9.04163092	9.03720918	9.27171705	9.17170144	8.92149787
DDB_G0287653	7.89542936	8.10302455	8.01741868	7.83862975	7.87110635	8.23210028
DDB_G0287655	9.15540322	8.82398248	9.6813047	5.93101645	8.16022485	7.04579037
DDB_G0287657	10.16061171	9.93957785	10.00647627	8.63297002	9.6241194	9.31756231
DDB_G0287659	11.44861627	11.10482837	11.39220869	9.89924648	10.89508742	9.22247469
DDB_G0287661	12.72220449	12.64775334	12.74857983	12.62802283	12.55129021	12.48975897
DDB_G0287663	9.70769783	9.53200459	9.65208987	9.18265887	9.77623494	9.73303011
DDB_G0287665	7.29785948	7.22617357	7.03011725	6.41348144	6.60943369	6.53713577
DDB_G0287667	11.21570058	11.192528	11.17144493	11.22212424	10.90426681	10.81018553
DDB_G0287669	5.98262777	5.77752058	6.00922858	6.01269398	5.83142766	5.81231358
DDB_G0287671	11.22657113	11.05540539	11.19740234	11.88725194	12.05254808	12.06091372
DDB_G0287673	5.56494386	5.56494386	5.72256525	5.56494386	5.83142766	5.91435159
DDB_G0287675	6.1536111	6.37818503	6.22815231	6.29135695	6.43670428	6.1672327
DDB_G0287677	6.86266484	6.78685177	6.74323582	6.99647546	6.84358536	7.01027393
DDB_G0287679	10.67299797	10.62292942	10.67425135	10.36489207	10.39953066	10.55830512
DDB_G0287681	6.64826387	6.77023115	6.79844407	6.29135695	6.26413367	6.76813446
DDB_G0287685	11.95090277	12.21565122	12.35916683	13.67872392	12.66809926	12.90239963
DDB_G0287687	5.56494386	5.86530204	5.8376816	5.93101645	5.83142766	6.11541198
DDB_G0287689	15.03701198	15.08532541	15.09039128	14.9991708	14.73898382	14.83617718
DDB_G0287691	12.69137746	12.65928154	12.54665803	12.3470877	12.35337703	11.95892201
DDB_G0287693	8.81801547	8.90761843	8.98781556	9.32120902	9.12399768	9.1916266
DDB_G0287695	7.75601306	7.6659038	7.67369646	6.91306286	6.95945414	6.99207713
DDB_G0287697	10.27802657	10.11357774	10.14072268	10.2313225	10.11297755	10.16247263
DDB_G0287699	7.39459757	7.31124269	7.42761009	6.976219	7.35388992	7.42928803
DDB_G0287701	6.28347352	6.1624658	6.10801988	6.01269398	5.94127695	6.1672327
DDB_G0287703	8.69670968	8.74912502	8.63200753	8.47149931	8.57113107	8.90463377
DDB_G0287705	6.70212319	6.85070935	7.0514693	6.95557726	7.15049252	6.89619278
DDB_G0287707	5.98262777	6.19815622	6.22815231	6.37502088	6.41723039	6.64702735
DDB_G0287709	7.79737031	7.88606438	7.82129739	7.48106492	7.75706213	7.72121259
DDB_G0287711	9.87094338	9.89335576	9.89664526	10.14791614	10.28510967	10.32530385
DDB_G0287713	8.055613	8.06920096	7.96086034	8.56942005	8.19341273	7.99261202
DDB_G0287717	12.00169623	12.12842278	12.18818872	13.60080161	12.71142633	12.76195958
DDB_G0287719	5.56494386	5.77752058	5.78774359	5.56494386	5.56494386	5.81231358
DDB_G0287721	8.73489617	8.74912502	8.78038294	9.82544745	8.94196633	9.2789817
DDB_G0287723	12.01742653	11.93102537	12.0944453	12.3252848	11.98641038	11.61379272
DDB_G0287725	7.41306028	7.22617357	7.32053078	7.58326297	7.57466015	7.4908916
DDB_G0287727	9.06070487	8.95371183	9.08342665	8.75721715	8.8681371	8.60315531
DDB_G0287729	9.51555461	9.45757087	9.4025588	9.11602632	9.09200166	9.33333466
DDB_G0287731	6.78563604	6.68258245	6.70461192	6.976219	6.74043001	6.56592613
DDB_G0287733	10.75873922	10.73184376	10.82095874	10.8682299	10.90974651	10.85437231
DDB_G0287735	10.31361619	10.25178892	10.23529801	10.55486805	10.50391057	10.56497048
DDB_G0287737	7.01444831	7.02173392	7.00834564	6.99647546	6.91462394	7.19308532
DDB_G0287739	7.62344411	7.60249107	7.53561013	7.78720343	7.72257557	7.84568739
DDB_G0287741	10.11577595	10.19199535	10.18352584	10.30316507	10.31020861	10.18343026
DDB_G0287743	5.92698267	5.77752058	5.78774359	5.56494386	5.7535101	6.05788816
DDB_G0287745	8.59454712	8.44169886	8.4847195	8.1757763	8.34828974	8.30560622
DDB_G0287749	9.8094679	9.81780912	9.94971868	9.82055334	9.79482262	9.79114921
DDB_G0287751	7.87638864	7.76991972	7.57269693	7.36978099	7.52809584	7.76078336
DDB_G0287753	7.3078877	7.22617357	7.17174168	7.39855462	7.30619477	7.25298519
DDB_G0287755	7.89542936	8.06348081	8.10570143	7.85865319	7.96162312	8.05655698
DDB_G0287757	7.11294633	7.18123309	7.1460857	7.24734734	7.23090703	7.04579037
DDB_G0287759	10.33388418	10.02063781	10.18211941	9.36904183	9.82355377	9.43620045
DDB_G0287761	8.55228136	8.5744604	8.53704959	8.16789916	8.08246158	8.18318908
DDB_G0287763	6.94811159	6.83511803	6.90054565	6.69645042	6.89147792	6.89619278
DDB_G0287765	12.41164434	12.12243784	12.01622009	11.40202758	11.85756318	11.70526041
DDB_G0287769	7.54344147	7.75555793	7.63945821	8.20683898	8.12621037	8.02496296
DDB_G0287771	5.56494386	5.56494386	5.72256525	5.56494386	5.56494386	5.99236099
DDB_G0287773	8.95338188	9.02447766	9.03877424	9.35214208	9.12188687	9.22586138
DDB_G0287775	8.78865397	9.1217375	8.92989866	9.67626376	9.43537734	8.85719316
DDB_G0287777	8.61707431	8.75261529	8.69125034	8.61019316	8.61717032	8.36919179
DDB_G0287779	9.36339943	9.37230529	9.26664231	9.28603371	9.23941528	9.31120423
DDB_G0287781	6.84771839	7.04778699	6.73372418	6.99647546	6.83125582	6.97357198
DDB_G0287783	8.28186598	8.15223334	8.2962925	8.47149931	8.41966587	8.27932867
DDB_G0287791	5.92698267	5.56494386	5.87971872	5.56494386	5.94127695	5.56494386
DDB_G0287793	8.79523177	8.96275317	8.78413319	8.9411637	8.81930225	8.99896911
DDB_G0287795	6.03152526	5.56494386	5.87971872	5.56494386	5.98540139	6.33884199
DDB_G0287797	7.10109491	7.06058844	6.87595261	7.0739712	7.19584826	7.19308532
DDB_G0287799	10.63812475	10.58277637	10.58614432	11.05028778	10.82721084	10.91925146
DDB_G0287801	9.86320752	9.84721363	9.88717389	9.81318073	9.62560457	9.6449691
DDB_G0287803	8.70022434	8.84699123	8.77096345	9.1438422	9.24523834	9.55919689
DDB_G0287805	10.29075616	10.24199437	10.42673764	11.19219477	11.4316894	11.35483004
DDB_G0287807	7.18159408	7.06058844	7.34271017	7.78720343	7.93708808	7.68040367
DDB_G0287809	5.86080485	5.93247605	5.78774359	5.82414251	5.83142766	6.11541198
DDB_G0287811	7.81087222	8.10858084	7.95404723	8.21449582	7.93708808	8.02496296
DDB_G0287813	10.00911902	9.99606781	10.07630284	10.13418922	10.16793409	10.09586037
DDB_G0287815	8.96506925	8.98658517	9.02778237	10.24780279	9.53523173	9.29518395
DDB_G0287817	9.85386911	9.88707883	9.84865081	9.68706583	9.62263268	9.57782526
DDB_G0287819	5.86080485	5.86530204	6.03594869	5.56494386	5.83142766	6.1672327
DDB_G0287821	6.41661119	6.19815622	6.28026529	6.08127852	6.26413367	6.25876295
DDB_G0287823	8.65383325	8.62116427	8.61732476	8.83760626	8.64111962	8.76194547
DDB_G0287825	10.19303592	10.22469175	10.12689831	10.22022978	10.20608274	10.52039793
DDB_G0287827	7.93882857	8.0403555	7.89111666	7.84867927	7.83951385	7.65950779
DDB_G0287829	7.4491794	7.40979258	7.39645558	7.9637037	7.58117521	8.45941201
DDB_G0287831	8.8147831	8.72799972	8.79160388	8.91828474	9.07026367	9.8816444
DDB_G0287833	11.36254292	11.06861305	11.38734132	9.51580173	10.62882035	9.38266605
DDB_G0287837	5.86080485	5.98895432	5.95008323	5.93101645	5.83142766	5.81231358
DDB_G0287839	10.32491142	10.38345373	10.36736177	10.35140198	10.34929846	10.15718515
DDB_G0287841	12.78113121	12.72416757	12.74442348	9.26450445	10.78409946	8.90886867
DDB_G0287843	11.0784273	10.96312629	10.85044767	10.45593958	10.59216882	9.96071064
DDB_G0287845	6.66656528	6.70076602	6.53159494	7.01636365	6.71285677	7.3908041
DDB_G0287847	9.60001156	9.57174243	9.73416706	9.22044522	9.33894394	9.12784963
DDB_G0287849	6.07561831	6.35128313	6.4433952	5.82414251	6.15749343	5.99236099
DDB_G0287851	11.10681702	11.05330886	11.14753283	11.37564166	11.25740899	11.0692477
DDB_G0287853	10.37358327	10.36552727	10.36178403	10.27485714	10.30189085	10.19379563
DDB_G0287855	13.25841946	13.18849678	13.23302726	13.17364528	12.99461087	13.09529222
DDB_G0287857	8.77540558	8.71014978	8.67313072	8.86181694	8.67049247	8.48822939
DDB_G0287859	12.24795216	12.1534223	12.21005683	12.93680468	12.72305182	12.82184508
DDB_G0287861	5.86080485	5.77752058	5.72256525	5.93101645	5.56494386	5.81231358
DDB_G0287863	10.81585922	10.56620018	10.49964662	8.02650748	9.03027666	8.64456772
DDB_G0287865	6.03152526	5.77752058	5.91669939	5.56494386	6.06174022	6.1672327
DDB_G0287867	5.56494386	5.56494386	5.8376816	5.56494386	5.56494386	5.56494386
DDB_G0287869	10.50746891	10.39011899	10.50640155	10.85156794	10.54988657	10.68730311
DDB_G0287873	12.01881651	11.76806396	11.81120304	10.10432544	11.16727499	9.9867902
DDB_G0287875	12.45618299	12.4577589	12.33188282	12.05665391	12.12235264	12.03236437
DDB_G0287877	6.50842118	6.45353412	6.48237203	6.37502088	6.510136	6.74510652
DDB_G0287879	9.72488433	9.45118959	9.55851937	9.81810001	9.53681198	9.75422533
DDB_G0287881	9.56987335	9.5950662	9.61706168	9.64613124	9.46889079	9.70427343
DDB_G0287885	6.64826387	6.29420856	6.69470689	6.69645042	6.74043001	6.7215199
DDB_G0287889	10.35827462	10.72571166	10.74495832	11.64023054	10.87219169	10.58215737
DDB_G0287891	11.44706813	11.7824753	11.77019859	12.93821359	12.07736579	11.52912982
DDB_G0287893	6.62958976	6.66403907	6.75265522	6.37502088	6.9484215	6.69733864
DDB_G0287895	12.90016091	12.73575676	13.13265305	12.89417513	12.65439021	13.23837793
DDB_G0287897	8.57165153	8.55453084	8.50771332	8.23721318	8.31867582	8.56588699
DDB_G0287899	8.55228136	8.32837136	8.41823984	8.80799463	8.62919611	8.29253006
DDB_G0287903	6.41661119	6.1624658	6.24599977	6.1956676	6.31139188	6.56592613
DDB_G0287907	6.11606239	6.29420856	6.20977578	6.33443247	6.510136	6.41074295
DDB_G0287909	9.42369034	9.64247047	9.49293773	10.88937313	9.90033403	10.01825144
DDB_G0287911	8.28659789	8.48456074	8.42793378	8.11965735	8.30740482	8.1616801
DDB_G0287913	10.58558732	10.69465334	10.58614432	10.51308339	10.41332139	10.05094092
DDB_G0287915	6.03152526	6.19815622	6.19082341	6.45009372	6.37671882	6.33884199
DDB_G0287917	5.77433213	5.56494386	5.91669939	5.82414251	5.7535101	5.91435159
DDB_G0287919	5.56494386	5.93247605	5.56494386	5.82414251	5.56494386	5.99236099
DDB_G0287921	6.1536111	6.12436656	5.91669939	6.14146574	5.94127695	5.91435159
DDB_G0287923	6.61052253	6.47711289	6.61142259	6.48508041	6.510136	6.74510652
DDB_G0287925	7.86998071	7.85294896	7.92644309	7.60757839	7.76835873	7.86383664
DDB_G0287927	8.94159728	9.0387864	9.00714021	9.48824865	9.2529656	9.1916266
DDB_G0287929	9.12713095	9.10553014	9.15582506	9.50667622	9.21785813	9.52942491
DDB_G0287931	6.11606239	5.98895432	5.72256525	5.82414251	5.94127695	6.29998642
DDB_G0287933	8.77540558	8.4632948	8.4327555	7.14647022	8.08690038	7.9168441
DDB_G0287935	9.83658926	9.44691951	9.84953792	8.44590522	9.5493916	8.9381634
DDB_G0287937	9.97077239	10.33360834	10.373534	11.21190592	10.53970851	10.06795067
DDB_G0287939	8.52071949	8.5137981	8.45898007	8.77264337	8.55544177	8.4767739
DDB_G0287941	5.86080485	5.77752058	5.91669939	5.93101645	5.56494386	5.81231358
DDB_G0287943	7.45804755	7.51853298	7.81751877	7.48106492	7.68115375	7.64893188
DDB_G0287945	5.98262777	5.86530204	6.10801988	5.56494386	5.83142766	6.11541198
DDB_G0287947	7.96301051	8.03451188	8.04642771	8.24470286	8.08690038	8.17605695
DDB_G0287949	7.54344147	7.67361568	7.56352617	8.37298879	7.95675189	7.78012945
DDB_G0287951	10.12226731	10.04479469	10.10405338	10.43050838	10.09917056	10.14298937
DDB_G0287953	13.13360105	13.0746426	13.17976086	13.46586762	13.153081	13.17297385
DDB_G0287955	6.44058056	6.6451169	6.66434993	6.01269398	6.41723039	6.05788816
DDB_G0287957	5.92698267	6.1624658	6.00922858	6.14146574	5.98540139	6.33884199
DDB_G0287959	8.10504409	8.10858084	7.91594295	7.41269306	8.08690038	7.72121259
DDB_G0287961	9.76364853	9.70273477	9.61183745	9.32467932	9.71758976	9.61437028
DDB_G0287963	6.22197622	5.98895432	6.08515214	6.14146574	5.94127695	5.91435159
DDB_G0287965	11.15629791	11.34654964	11.20606716	11.73732111	11.3623543	11.58065311
DDB_G0287967	7.22520558	7.29053572	7.54964488	7.49430131	7.50069799	7.17762047
DDB_G0287969	8.3006969	8.48033346	8.14778012	8.04392706	8.19341273	8.47101063
DDB_G0287971	7.12467587	7.00847365	7.23351563	6.14146574	6.72674216	6.62080214
DDB_G0287973	9.08230091	9.18734826	9.36449467	9.98044304	9.23941528	9.27571904
DDB_G0287975	6.3121861	6.1624658	6.17124104	6.14146574	6.12747503	6.25876295
DDB_G0287977	12.40235621	12.40120878	12.52577503	12.38972906	12.24248514	11.78842825
DDB_G0287979	7.91420191	7.89258968	7.71526019	7.77667297	7.72838689	8.01694768
DDB_G0287981	7.8570714	7.98074852	7.83630478	7.86855273	7.68115375	7.95104822
DDB_G0287983	8.82766842	8.8792241	8.68924855	8.29601884	8.39863624	8.48251342
DDB_G0287985	11.70757867	11.56089904	11.5428876	11.37896643	11.94076944	11.80877243
DDB_G0287987	6.80151894	6.86606755	6.79844407	7.01636365	7.10328111	7.42928803
DDB_G0287989	7.3852614	7.43787952	7.58633056	8.61592217	7.98093322	8.00888451
DDB_G0287991	9.64044244	9.73106619	9.76271412	10.17880837	9.96269236	9.47080748
DDB_G0287993	10.84751039	10.84849771	11.10961148	11.85060652	11.19396416	11.40766376
DDB_G0287995	13.71071851	13.72904732	13.83758443	14.11722787	13.76274068	13.67591228
DDB_G0287997	8.67900329	8.90449151	8.92482238	9.02488284	8.88571177	8.62401444
DDB_G0287999	7.79737031	7.81208705	7.95062766	7.97285712	8.04184462	8.11761799
DDB_G0288001	12.29746539	11.98553151	12.1610028	11.3656211	12.76411092	12.69705699
DDB_G0288003	7.25688698	7.21509867	7.221418	7.67788082	7.56811163	7.88174124
DDB_G0288005	8.92971379	8.85997274	8.9383189	8.77774815	8.87066118	8.89612574
DDB_G0288007	10.2498556	10.1624386	10.17577339	10.61253237	10.37771455	10.60820457
DDB_G0288009	11.70239755	11.53759727	11.59816819	11.29169356	11.3435875	11.26359498
DDB_G0288011	9.21031663	9.26471899	9.20397972	9.60113874	9.31700955	9.17769887
DDB_G0288013	8.47612213	8.32837136	8.50543093	7.74456515	8.59280459	7.40376582
DDB_G0288015	8.57549357	8.50550694	8.66296233	8.70454047	8.45062506	8.73350657
DDB_G0288017	10.27802657	10.28555398	10.29310814	9.9176911	10.02807303	9.54303445
DDB_G0288019	7.56797336	7.54430793	7.47292282	7.55847553	7.69312381	7.65950779
DDB_G0288021	10.43636674	10.40225904	10.4849013	10.84316414	10.57540461	10.66141664
DDB_G0288023	7.72769872	7.60249107	7.80611762	8.35241839	7.75706213	7.57236049
DDB_G0288025	10.7818597	10.86213764	11.00980318	11.34876383	10.8957012	10.79212424
DDB_G0288027	7.4491794	7.44710232	7.53089712	8.15200734	7.81802579	7.54961335
DDB_G0288029	6.94811159	6.6451169	6.8422284	6.41348144	6.7672408	6.67252272
DDB_G0288031	9.98081283	9.94411926	9.92300595	9.96501024	9.81577489	9.82269588
DDB_G0288033	7.02724627	7.11038568	7.0009917	6.08127852	6.75392736	6.93558364
DDB_G0288037	5.98262777	5.86530204	5.87971872	5.56494386	5.56494386	5.81231358
DDB_G0288039	8.59454712	8.52614318	8.55920389	7.7976503	8.35194727	7.81798869
DDB_G0288041	10.90354024	10.80927294	10.86058392	10.70952362	10.80842665	10.76922448
DDB_G0288043	8.36465284	8.30934571	8.02391918	6.7229977	7.46558931	8.42402427
DDB_G0288045	9.09297707	9.07810031	9.04033758	9.35214208	9.48207926	9.45360868
DDB_G0288047	6.83255092	6.70076602	6.78038197	6.91306286	6.87971047	6.76813446
DDB_G0288049	5.77433213	5.56494386	5.56494386	5.56494386	5.56494386	5.91435159
DDB_G0288051	10.04510251	10.11357774	9.94723536	10.30141205	10.42867962	10.15541832
DDB_G0288053	10.57427827	10.60966908	10.55444931	10.57965809	10.51034005	10.32373204
DDB_G0288055	13.14079952	13.01200202	13.05192951	12.56302431	13.22988596	12.76629991
DDB_G0288059	7.78372861	7.87291704	7.70705305	8.89502985	8.07354019	8.0950406
DDB_G0288061	8.7552965	8.80731497	8.8320001	8.82780458	8.89317741	8.73350657
DDB_G0288065	15.14257733	15.01268212	15.20379754	15.38568619	15.14405566	15.12669358
DDB_G0288067	9.65844953	9.57370066	9.64494787	9.72947796	9.63300745	9.71632556
DDB_G0288069	10.17066649	10.26272865	10.25415832	10.47004962	10.41246333	10.30314069
DDB_G0288071	10.09083792	10.14545986	10.2230416	10.09423136	10.02132931	10.16247263
DDB_G0288073	11.55592814	11.40360905	11.51052021	11.73407973	11.57801216	11.60477115
DDB_G0288075	10.30223158	10.53747513	10.38579961	10.17306641	10.18713492	10.1123497
DDB_G0288081	9.24657939	9.12709916	9.30217921	9.314243	9.09200166	9.22247469
DDB_G0288085	5.56494386	5.56494386	5.72256525	5.56494386	5.7535101	5.91435159
DDB_G0288087	9.65844953	9.90582788	9.79531635	9.6488969	9.61517585	9.43035028
DDB_G0288089	8.31465323	8.54647878	8.44473711	8.80799463	8.41269134	9.36129298
DDB_G0288091	11.09697701	10.88668284	10.85133192	11.1244735	11.30438075	11.48134162
DDB_G0288093	11.75880708	11.78878775	11.82364075	12.24558717	12.06541933	12.24178227
DDB_G0288095	8.21385107	8.16824945	8.10875056	8.75203731	8.74686238	8.65978743
DDB_G0288097	8.84361143	8.86319957	8.8553383	8.23721318	8.34828974	8.36919179
DDB_G0288099	6.97513417	7.12250089	6.94807546	7.36978099	7.35388992	6.97357198
DDB_G0288101	12.23873715	12.38491366	12.26365115	12.46672822	12.23668609	12.37697056
DDB_G0288103	9.91051126	10.20717842	10.03247502	9.13198766	8.65881699	8.35670645
DDB_G0288105	12.34256296	12.34406633	12.36722151	12.64641314	12.42779206	12.2292595
DDB_G0288107	7.78372861	8.00490842	7.85482796	7.86855273	7.75137712	7.87281908
DDB_G0288109	10.65611391	10.65371115	10.71125698	9.314243	10.05142987	9.66252117
DDB_G0288111	7.41306028	7.30093371	7.59982024	7.14647022	7.22223973	7.76078336
DDB_G0288121	9.07961929	9.07255022	9.14280074	9.02059765	8.85034115	8.98300761
DDB_G0288123	11.67135578	11.33163658	11.66529571	11.25958506	11.32274916	11.12531227
DDB_G0288125	8.73489617	8.91073846	9.04657379	9.45699837	8.90553323	8.51646284
DDB_G0288127	12.56768899	12.58627489	12.5860792	12.8282275	12.79222182	12.7205092
DDB_G0288129	8.9056433	9.01582265	8.91972782	9.18648295	9.00756505	8.85719316
DDB_G0288131	11.43826382	11.37927162	11.15292086	11.48227556	11.34673232	11.11445412
DDB_G0288133	14.67818633	14.77582915	14.71055366	14.98935062	14.71962699	14.68314724
DDB_G0288135	7.48428039	7.65034073	7.5681198	7.87837907	7.67512705	7.46661363
DDB_G0288137	12.07100211	12.40887812	12.33204111	12.718044	12.40965248	12.37204248
DDB_G0288139	5.56494386	5.56494386	5.87971872	5.56494386	5.7535101	5.91435159
DDB_G0288141	8.79523177	8.91073846	8.97478457	8.44590522	8.60504044	8.81715732
DDB_G0288143	6.44058056	6.45353412	6.37374277	6.1956676	6.47425725	6.69733864
DDB_G0288145	11.76088531	11.78626609	11.89909006	11.93489584	11.8853206	11.09525329
DDB_G0288147	9.89693775	9.89022073	10.05570883	9.05452233	9.34618112	8.69467135
DDB_G0288149	7.21445364	7.02173392	7.21532233	7.26335123	7.23090703	7.22341547
DDB_G0288151	6.33974588	6.35128313	6.28026529	6.1956676	6.23916104	6.47641605
DDB_G0288153	6.1536111	6.19815622	6.15096532	5.56494386	5.7535101	5.81231358
DDB_G0288155	11.36909796	11.39480653	11.43056714	11.55315073	11.37252878	11.32374668
DDB_G0288157	6.90625427	6.93964181	7.21532233	7.50739972	7.15049252	7.16194738
DDB_G0288159	7.05240732	6.92533145	7.09298906	6.55086886	6.59365185	6.64702735
DDB_G0288161	13.89559708	13.85849619	13.88582153	13.79572289	13.81109673	13.41148046
DDB_G0288163	9.05525416	9.01292587	9.10299653	9.27530971	9.15735147	8.99101082
DDB_G0288165	9.64044244	9.53803606	9.62848833	9.26811531	9.43876427	9.37963227
DDB_G0288167	5.86080485	5.56494386	6.00922858	5.93101645	5.98540139	6.05788816
DDB_G0288169	9.57935987	9.66651438	9.59816461	9.75536222	9.87311394	9.93826729
DDB_G0288175	9.05798213	9.0918814	9.05742168	9.08355578	9.02802179	9.28872512
DDB_G0288179	7.67661953	7.30093371	7.63075479	5.82414251	6.86780852	6.44426687
DDB_G0288181	11.67223941	11.73575565	11.66278052	12.20402381	11.95378943	11.88739533
DDB_G0288183	11.2331741	11.06584253	11.12468059	10.93753329	10.99927701	10.64263723
DDB_G0288185	5.77433213	5.77752058	5.8376816	5.93101645	5.7535101	5.91435159
DDB_G0288187	11.49380416	11.31656764	11.3827632	11.59592004	11.53887737	11.25538173
DDB_G0288189	6.86266484	6.93964181	7.07242071	7.01636365	7.04390713	7.44185469
DDB_G0288191	7.80413854	7.89258968	7.71934445	8.19913913	7.99523596	8.30560622
DDB_G0288193	8.94159728	8.86319957	8.83380911	9.0876554	8.8681371	9.2854847
DDB_G0288195	13.24200119	13.20793745	13.24551706	13.31591489	13.2139881	12.42827155
DDB_G0288197	8.41721414	8.53838004	8.60674209	8.87614669	9.20795055	10.00260694
DDB_G0288201	12.05956739	12.00301062	12.08827359	12.12704018	11.845547	11.24546366
DDB_G0288203	11.99075914	12.06465374	12.14991148	13.24323142	12.46794552	12.44172155
DDB_G0288205	11.17450191	11.07620464	11.14753283	10.95880224	11.00326913	11.00602587
DDB_G0288207	5.92698267	5.98895432	5.8376816	5.93101645	6.06174022	6.05788816
DDB_G0288209	8.09963978	8.14685261	8.07170148	8.1359283	8.28841273	8.31855959
DDB_G0288211	6.1536111	5.93247605	6.22815231	5.82414251	5.98540139	5.56494386
DDB_G0288213	7.40386346	7.33160046	7.15898478	7.42667158	7.30619477	7.41659275
DDB_G0288215	7.93882857	7.95614662	7.76344837	8.19139574	8.00938839	8.07977789
DDB_G0288217	8.34667968	8.41976212	8.28562727	8.76237802	8.52674935	8.4652234
DDB_G0288219	9.82866547	9.7978659	9.74279101	7.03589937	9.37299844	7.16194738
DDB_G0288221	7.21445364	7.09814027	7.12646215	6.976219	7.43677468	6.50733268
DDB_G0288223	7.79737031	7.72635307	7.76738513	8.11144838	7.99048525	8.13246415
DDB_G0288225	6.33974588	6.29420856	6.34394477	6.33443247	6.41723039	6.44426687
DDB_G0288227	8.08329668	8.24060851	8.07482781	8.16789916	8.24962443	7.95946452
DDB_G0288231	7.47559707	7.31124269	7.3590832	7.36978099	7.33027678	7.12994922
DDB_G0288233	6.46383676	6.26376709	6.15096532	6.08127852	6.47425725	6.1672327
DDB_G0288235	7.74193249	7.68128191	7.39645558	7.71164965	8.0690574	7.8086253
DDB_G0288237	11.41733322	11.2679838	11.42017946	10.66116137	11.03759731	10.84783006
DDB_G0288239	13.47830202	13.50945287	13.49759169	13.68310003	14.07301227	12.66889623
DDB_G0288241	11.47620221	11.33566683	11.36986657	11.35130502	11.31037619	11.26195606
DDB_G0288243	8.02735153	8.04617397	8.16834239	8.14399151	8.12621037	7.83651875
DDB_G0288245	11.87311493	11.51238769	11.51972328	9.50667622	10.81687745	8.79441451
DDB_G0288247	11.51710804	11.53409435	11.49108551	11.82585152	11.65830351	11.64115411
DDB_G0288249	9.68679829	9.55597944	9.68926024	9.32467932	9.54311562	9.29840243
DDB_G0288251	13.09079604	12.98696916	13.09509583	12.73208299	12.93005236	13.18231521
DDB_G0288253	6.48643435	6.83511803	6.55516327	7.93586267	7.02339436	7.19308532
DDB_G0288255	7.54344147	7.67361568	7.70293	8.37298879	7.92214838	7.63826858
DDB_G0288257	12.49888964	12.56706376	12.54611234	12.78816193	12.49936319	12.4767515
DDB_G0288259	10.63268389	10.60394849	10.70099088	10.84677178	10.66959652	10.70188914
DDB_G0288261	6.84771839	7.07324526	7.13958166	7.19799499	7.19584826	7.61667339
DDB_G0288263	7.25688698	7.54430793	7.46796861	8.36616589	7.94203115	8.04085223
DDB_G0288265	7.57604666	7.56956947	7.5681198	7.74456515	7.31427552	7.41659275
DDB_G0288267	11.89371653	12.02099554	12.04663277	12.86098399	12.18291548	11.9267079
DDB_G0288269	6.1536111	6.1624658	6.38819753	6.24531916	6.12747503	6.53713577
DDB_G0288271	7.03989796	7.18123309	6.98613397	7.05509732	7.09359994	7.2083483
DDB_G0288273	15.98741563	16.05425272	16.04705644	16.29796335	15.97706306	15.87491713
DDB_G0288277	7.85056936	7.89908318	7.86946252	8.68834495	8.12189826	8.45357624
DDB_G0288279	6.70212319	6.83511803	6.93246705	7.03589937	6.86780852	6.95474548
DDB_G0288281	7.79056713	7.70401263	8.08416382	7.90743032	7.72838689	7.87281908
DDB_G0288283	6.03152526	6.32333148	6.24599977	6.33443247	6.35560031	6.47641605
DDB_G0288285	10.48449195	10.31970902	10.47402954	10.63635731	10.39866433	10.75414202
DDB_G0288287	7.42218917	7.6659038	7.452987	7.53319523	7.34606968	7.62751631
DDB_G0288289	10.92965027	10.96907012	10.91107072	11.02185213	10.81946775	10.62233222
DDB_G0288291	6.71941265	6.70076602	6.63296437	6.86876594	6.79334053	7.33754219
DDB_G0288293	9.5293288	9.74849318	9.67930889	9.84003042	9.64037227	9.43620045
