File,RT,feature,mz,mode,Intensity
07_DIF-1.mzML,244.464042,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,244.464042,PCP,223.0976,neg,0.0
07_DIF-1.mzML,244.464042,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,244.464042,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,244.464042,Discadenine,303.1575,neg,3382.400634765625
07_DIF-1.mzML,244.464042,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,244.464042,Citric acid,191.0197,neg,18009.900390625
07_DIF-1.mzML,244.464042,Leucine,130.0874,neg,5724.67236328125
07_DIF-1.mzML,244.464042,Mevaloic acid,147.0663,neg,3021.57568359375
07_DIF-1.mzML,245.71878,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,245.71878,PCP,223.0976,neg,0.0
07_DIF-1.mzML,245.71878,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,245.71878,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,245.71878,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,245.71878,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,245.71878,Citric acid,191.0197,neg,14441.0615234375
07_DIF-1.mzML,245.71878,Leucine,130.0874,neg,8028.23779296875
07_DIF-1.mzML,245.71878,Mevaloic acid,147.0663,neg,2872.146728515625
07_DIF-1.mzML,246.965286,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,246.965286,PCP,223.0976,neg,0.0
07_DIF-1.mzML,246.965286,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,246.965286,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,246.965286,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,246.965286,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,246.965286,Citric acid,191.0197,neg,13374.0771484375
07_DIF-1.mzML,246.965286,Leucine,130.0874,neg,6329.89306640625
07_DIF-1.mzML,246.965286,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,248.224902,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,248.224902,PCP,223.0976,neg,0.0
07_DIF-1.mzML,248.224902,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,248.224902,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,248.224902,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,248.224902,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,248.224902,Citric acid,191.0197,neg,15046.8916015625
07_DIF-1.mzML,248.224902,Leucine,130.0874,neg,4824.8076171875
07_DIF-1.mzML,248.224902,Mevaloic acid,147.0663,neg,3003.1396484375
07_DIF-1.mzML,249.469518,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,249.469518,PCP,223.0976,neg,2173.902099609375
07_DIF-1.mzML,249.469518,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,249.469518,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,249.469518,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,249.469518,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,249.469518,Citric acid,191.0197,neg,15388.4560546875
07_DIF-1.mzML,249.469518,Leucine,130.0874,neg,6973.146484375
07_DIF-1.mzML,249.469518,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,250.71477,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,250.71477,PCP,223.0976,neg,0.0
07_DIF-1.mzML,250.71477,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,250.71477,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,250.71477,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,250.71477,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,250.71477,Citric acid,191.0197,neg,14323.0107421875
07_DIF-1.mzML,250.71477,Leucine,130.0874,neg,6006.7470703125
07_DIF-1.mzML,250.71477,Mevaloic acid,147.0663,neg,2800.159912109375
07_DIF-1.mzML,251.973744,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,251.973744,PCP,223.0976,neg,0.0
07_DIF-1.mzML,251.973744,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,251.973744,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,251.973744,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,251.973744,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,251.973744,Citric acid,191.0197,neg,14305.8974609375
07_DIF-1.mzML,251.973744,Leucine,130.0874,neg,9382.908203125
07_DIF-1.mzML,251.973744,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,253.262118,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,253.262118,PCP,223.0976,neg,0.0
07_DIF-1.mzML,253.262118,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,253.262118,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,253.262118,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,253.262118,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,253.262118,Citric acid,191.0197,neg,16927.634765625
07_DIF-1.mzML,253.262118,Leucine,130.0874,neg,4811.4990234375
07_DIF-1.mzML,253.262118,Mevaloic acid,147.0663,neg,3566.11474609375
07_DIF-1.mzML,254.521854,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,254.521854,PCP,223.0976,neg,0.0
07_DIF-1.mzML,254.521854,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,254.521854,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,254.521854,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,254.521854,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,254.521854,Citric acid,191.0197,neg,14571.568359375
07_DIF-1.mzML,254.521854,Leucine,130.0874,neg,8973.4423828125
07_DIF-1.mzML,254.521854,Mevaloic acid,147.0663,neg,5730.6328125
07_DIF-1.mzML,255.779724,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,255.779724,PCP,223.0976,neg,0.0
07_DIF-1.mzML,255.779724,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,255.779724,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,255.779724,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,255.779724,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,255.779724,Citric acid,191.0197,neg,13434.08984375
07_DIF-1.mzML,255.779724,Leucine,130.0874,neg,10470.234375
07_DIF-1.mzML,255.779724,Mevaloic acid,147.0663,neg,3141.582763671875
07_DIF-1.mzML,257.036958,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,257.036958,PCP,223.0976,neg,6340.34716796875
07_DIF-1.mzML,257.036958,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,257.036958,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,257.036958,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,257.036958,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,257.036958,Citric acid,191.0197,neg,16308.4521484375
07_DIF-1.mzML,257.036958,Leucine,130.0874,neg,5866.93798828125
07_DIF-1.mzML,257.036958,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,258.309576,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,258.309576,PCP,223.0976,neg,0.0
07_DIF-1.mzML,258.309576,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,258.309576,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,258.309576,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,258.309576,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,258.309576,Citric acid,191.0197,neg,13095.796875
07_DIF-1.mzML,258.309576,Leucine,130.0874,neg,4743.66552734375
07_DIF-1.mzML,258.309576,Mevaloic acid,147.0663,neg,4265.70361328125
07_DIF-1.mzML,259.569318,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,259.569318,PCP,223.0976,neg,4067.642822265625
07_DIF-1.mzML,259.569318,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,259.569318,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,259.569318,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,259.569318,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,259.569318,Citric acid,191.0197,neg,12183.9638671875
07_DIF-1.mzML,259.569318,Leucine,130.0874,neg,5633.333984375
07_DIF-1.mzML,259.569318,Mevaloic acid,147.0663,neg,3230.894287109375
07_DIF-1.mzML,260.83293,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,260.83293,PCP,223.0976,neg,0.0
07_DIF-1.mzML,260.83293,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,260.83293,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,260.83293,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,260.83293,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,260.83293,Citric acid,191.0197,neg,15099.505859375
07_DIF-1.mzML,260.83293,Leucine,130.0874,neg,6767.58642578125
07_DIF-1.mzML,260.83293,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,262.081422,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,262.081422,PCP,223.0976,neg,5117.85546875
07_DIF-1.mzML,262.081422,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,262.081422,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,262.081422,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,262.081422,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,262.081422,Citric acid,191.0197,neg,13544.81640625
07_DIF-1.mzML,262.081422,Leucine,130.0874,neg,2993.53857421875
07_DIF-1.mzML,262.081422,Mevaloic acid,147.0663,neg,2921.183349609375
07_DIF-1.mzML,263.34078,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,263.34078,PCP,223.0976,neg,0.0
07_DIF-1.mzML,263.34078,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,263.34078,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,263.34078,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,263.34078,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,263.34078,Citric acid,191.0197,neg,14773.478515625
07_DIF-1.mzML,263.34078,Leucine,130.0874,neg,4504.8017578125
07_DIF-1.mzML,263.34078,Mevaloic acid,147.0663,neg,2621.803955078125
07_DIF-1.mzML,264.585276,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,264.585276,PCP,223.0976,neg,3197.920166015625
07_DIF-1.mzML,264.585276,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,264.585276,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,264.585276,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,264.585276,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,264.585276,Citric acid,191.0197,neg,16814.9765625
07_DIF-1.mzML,264.585276,Leucine,130.0874,neg,8271.9033203125
07_DIF-1.mzML,264.585276,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,265.81965,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,265.81965,PCP,223.0976,neg,2849.364990234375
07_DIF-1.mzML,265.81965,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,265.81965,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,265.81965,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,265.81965,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,265.81965,Citric acid,191.0197,neg,12550.3076171875
07_DIF-1.mzML,265.81965,Leucine,130.0874,neg,3539.373046875
07_DIF-1.mzML,265.81965,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,267.044766,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,267.044766,PCP,223.0976,neg,5545.521484375
07_DIF-1.mzML,267.044766,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,267.044766,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,267.044766,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,267.044766,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,267.044766,Citric acid,191.0197,neg,13087.4013671875
07_DIF-1.mzML,267.044766,Leucine,130.0874,neg,6647.078125
07_DIF-1.mzML,267.044766,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,268.262886,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,268.262886,PCP,223.0976,neg,4757.4599609375
07_DIF-1.mzML,268.262886,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,268.262886,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,268.262886,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,268.262886,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,268.262886,Citric acid,191.0197,neg,13017.8359375
07_DIF-1.mzML,268.262886,Leucine,130.0874,neg,5125.01806640625
07_DIF-1.mzML,268.262886,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,269.480124,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,269.480124,PCP,223.0976,neg,4870.49267578125
07_DIF-1.mzML,269.480124,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,269.480124,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,269.480124,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,269.480124,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,269.480124,Citric acid,191.0197,neg,10138.330078125
07_DIF-1.mzML,269.480124,Leucine,130.0874,neg,6578.68408203125
07_DIF-1.mzML,269.480124,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,270.696606,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,270.696606,PCP,223.0976,neg,0.0
07_DIF-1.mzML,270.696606,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,270.696606,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,270.696606,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,270.696606,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,270.696606,Citric acid,191.0197,neg,14244.298828125
07_DIF-1.mzML,270.696606,Leucine,130.0874,neg,7476.77001953125
07_DIF-1.mzML,270.696606,Mevaloic acid,147.0663,neg,5795.69287109375
07_DIF-1.mzML,271.924986,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,271.924986,PCP,223.0976,neg,5014.37109375
07_DIF-1.mzML,271.924986,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,271.924986,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,271.924986,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,271.924986,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,271.924986,Citric acid,191.0197,neg,13740.98828125
07_DIF-1.mzML,271.924986,Leucine,130.0874,neg,5453.4111328125
07_DIF-1.mzML,271.924986,Mevaloic acid,147.0663,neg,3898.5419921875
07_DIF-1.mzML,273.161976,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,273.161976,PCP,223.0976,neg,0.0
07_DIF-1.mzML,273.161976,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,273.161976,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,273.161976,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,273.161976,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,273.161976,Citric acid,191.0197,neg,6819.19287109375
07_DIF-1.mzML,273.161976,Leucine,130.0874,neg,3845.311767578125
07_DIF-1.mzML,273.161976,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,274.36584,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,274.36584,PCP,223.0976,neg,0.0
07_DIF-1.mzML,274.36584,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,274.36584,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,274.36584,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,274.36584,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,274.36584,Citric acid,191.0197,neg,16003.2265625
07_DIF-1.mzML,274.36584,Leucine,130.0874,neg,5395.45703125
07_DIF-1.mzML,274.36584,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,275.566206,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,275.566206,PCP,223.0976,neg,0.0
07_DIF-1.mzML,275.566206,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,275.566206,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,275.566206,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,275.566206,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,275.566206,Citric acid,191.0197,neg,8357.701171875
07_DIF-1.mzML,275.566206,Leucine,130.0874,neg,7000.0380859375
07_DIF-1.mzML,275.566206,Mevaloic acid,147.0663,neg,5285.7939453125
07_DIF-1.mzML,276.764562,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,276.764562,PCP,223.0976,neg,4362.7802734375
07_DIF-1.mzML,276.764562,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,276.764562,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,276.764562,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,276.764562,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,276.764562,Citric acid,191.0197,neg,11503.677734375
07_DIF-1.mzML,276.764562,Leucine,130.0874,neg,5590.90380859375
07_DIF-1.mzML,276.764562,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,278.001564,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,278.001564,PCP,223.0976,neg,0.0
07_DIF-1.mzML,278.001564,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,278.001564,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,278.001564,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,278.001564,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,278.001564,Citric acid,191.0197,neg,10195.9580078125
07_DIF-1.mzML,278.001564,Leucine,130.0874,neg,5474.93310546875
07_DIF-1.mzML,278.001564,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,279.22506,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,279.22506,PCP,223.0976,neg,0.0
07_DIF-1.mzML,279.22506,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,279.22506,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,279.22506,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,279.22506,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,279.22506,Citric acid,191.0197,neg,13640.548828125
07_DIF-1.mzML,279.22506,Leucine,130.0874,neg,6495.7685546875
07_DIF-1.mzML,279.22506,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,280.438296,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,280.438296,PCP,223.0976,neg,0.0
07_DIF-1.mzML,280.438296,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,280.438296,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,280.438296,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,280.438296,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,280.438296,Citric acid,191.0197,neg,14032.107421875
07_DIF-1.mzML,280.438296,Leucine,130.0874,neg,4960.43701171875
07_DIF-1.mzML,280.438296,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,281.659038,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,281.659038,PCP,223.0976,neg,20367.921875
07_DIF-1.mzML,281.659038,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,281.659038,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,281.659038,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,281.659038,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,281.659038,Citric acid,191.0197,neg,15580.49609375
07_DIF-1.mzML,281.659038,Leucine,130.0874,neg,5514.43603515625
07_DIF-1.mzML,281.659038,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,282.865398,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,282.865398,PCP,223.0976,neg,26037.896484375
07_DIF-1.mzML,282.865398,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,282.865398,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,282.865398,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,282.865398,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,282.865398,Citric acid,191.0197,neg,10795.59375
07_DIF-1.mzML,282.865398,Leucine,130.0874,neg,3875.300537109375
07_DIF-1.mzML,282.865398,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,284.060022,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,284.060022,PCP,223.0976,neg,17216.6328125
07_DIF-1.mzML,284.060022,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,284.060022,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,284.060022,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,284.060022,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,284.060022,Citric acid,191.0197,neg,8635.611328125
07_DIF-1.mzML,284.060022,Leucine,130.0874,neg,4494.6962890625
07_DIF-1.mzML,284.060022,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,285.269016,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,285.269016,PCP,223.0976,neg,6482.11328125
07_DIF-1.mzML,285.269016,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,285.269016,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,285.269016,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,285.269016,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,285.269016,Citric acid,191.0197,neg,7386.14013671875
07_DIF-1.mzML,285.269016,Leucine,130.0874,neg,7056.89501953125
07_DIF-1.mzML,285.269016,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,286.469634,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,286.469634,PCP,223.0976,neg,5528.56103515625
07_DIF-1.mzML,286.469634,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,286.469634,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,286.469634,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,286.469634,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,286.469634,Citric acid,191.0197,neg,6134.09521484375
07_DIF-1.mzML,286.469634,Leucine,130.0874,neg,13266.07421875
07_DIF-1.mzML,286.469634,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,287.69199,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,287.69199,PCP,223.0976,neg,0.0
07_DIF-1.mzML,287.69199,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,287.69199,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,287.69199,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,287.69199,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,287.69199,Citric acid,191.0197,neg,8139.46435546875
07_DIF-1.mzML,287.69199,Leucine,130.0874,neg,9996.5322265625
07_DIF-1.mzML,287.69199,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,288.889242,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,288.889242,PCP,223.0976,neg,0.0
07_DIF-1.mzML,288.889242,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,288.889242,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,288.889242,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,288.889242,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,288.889242,Citric acid,191.0197,neg,8712.7568359375
07_DIF-1.mzML,288.889242,Leucine,130.0874,neg,10392.6005859375
07_DIF-1.mzML,288.889242,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,290.05848,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,290.05848,PCP,223.0976,neg,0.0
07_DIF-1.mzML,290.05848,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,290.05848,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,290.05848,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,290.05848,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,290.05848,Citric acid,191.0197,neg,0.0
07_DIF-1.mzML,290.05848,Leucine,130.0874,neg,0.0
07_DIF-1.mzML,290.05848,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,291.23022,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,291.23022,PCP,223.0976,neg,0.0
07_DIF-1.mzML,291.23022,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,291.23022,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,291.23022,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,291.23022,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,291.23022,Citric acid,191.0197,neg,12144.3359375
07_DIF-1.mzML,291.23022,Leucine,130.0874,neg,9046.37890625
07_DIF-1.mzML,291.23022,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,292.409838,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,292.409838,PCP,223.0976,neg,0.0
07_DIF-1.mzML,292.409838,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,292.409838,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,292.409838,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,292.409838,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,292.409838,Citric acid,191.0197,neg,7595.78515625
07_DIF-1.mzML,292.409838,Leucine,130.0874,neg,9070.2724609375
07_DIF-1.mzML,292.409838,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,293.58447,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,293.58447,PCP,223.0976,neg,0.0
07_DIF-1.mzML,293.58447,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,293.58447,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,293.58447,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,293.58447,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,293.58447,Citric acid,191.0197,neg,0.0
07_DIF-1.mzML,293.58447,Leucine,130.0874,neg,0.0
07_DIF-1.mzML,293.58447,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,294.753066,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,294.753066,PCP,223.0976,neg,0.0
07_DIF-1.mzML,294.753066,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,294.753066,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,294.753066,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,294.753066,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,294.753066,Citric acid,191.0197,neg,0.0
07_DIF-1.mzML,294.753066,Leucine,130.0874,neg,0.0
07_DIF-1.mzML,294.753066,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,295.945818,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,295.945818,PCP,223.0976,neg,0.0
07_DIF-1.mzML,295.945818,MPBD,193.1234,neg,0.0
07_DIF-1.mzML,295.945818,Dictyodene,299.1653,neg,0.0
07_DIF-1.mzML,295.945818,Discadenine,303.1575,neg,0.0
07_DIF-1.mzML,295.945818,Discoidol,221.191,neg,0.0
07_DIF-1.mzML,295.945818,Citric acid,191.0197,neg,7860.3671875
07_DIF-1.mzML,295.945818,Leucine,130.0874,neg,0.0
07_DIF-1.mzML,295.945818,Mevaloic acid,147.0663,neg,0.0
07_DIF-1.mzML,297.129054,DIF-1,305.0353,neg,0.0
07_DIF-1.mzML,297.129054,PCP,223.0976,neg,0.0
